step,portfolio_value,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5
22,121597.14398910725,0.017910725,0.038601976,0.013092174,0.50270474,0.25555176,0.17213865
23,120731.40464892617,0.01750425,0.037864428,0.012744114,0.50394577,0.25632852,0.17161289
24,125153.09175697512,0.016704828,0.036858976,0.012338618,0.5062284,0.25719514,0.17067409
25,120534.13320192197,0.016375229,0.03652423,0.011794522,0.5087766,0.2568551,0.16967434
26,118030.08069344341,0.015777934,0.03617665,0.011405456,0.5103652,0.25698978,0.16928504
27,116688.38175573271,0.015340227,0.035419714,0.011053925,0.5113258,0.25776196,0.16909839
28,117533.30796963803,0.014897495,0.03483374,0.010810812,0.5131223,0.25842193,0.1679138
29,119137.13379225851,0.0145783005,0.034839585,0.010400434,0.51600456,0.2564345,0.16774264
30,120907.6349362015,0.014266276,0.034530398,0.010216077,0.5142743,0.25817218,0.16854073
31,117920.07232008353,0.0138476165,0.033738073,0.010035487,0.5158353,0.25855368,0.16798982
32,117275.49526300188,0.013774137,0.033454,0.009778347,0.5198569,0.25595856,0.16717808
33,113830.20940956294,0.013450087,0.03308732,0.009625067,0.5180755,0.2586539,0.16710813
34,113965.72206627326,0.013487985,0.03328776,0.009603222,0.5166337,0.2599965,0.1669909
35,113986.30230296914,0.013414766,0.033685263,0.009591518,0.51725525,0.25793564,0.1681176
36,111616.31950729819,0.013336996,0.033977225,0.009532066,0.51790905,0.25684616,0.16839845
37,113267.67767419282,0.013299926,0.034047257,0.009548147,0.51592386,0.25812948,0.16905138
38,113118.6122901418,0.013330532,0.033868972,0.009554977,0.5144871,0.25917238,0.16958599
39,112588.49692906938,0.013461844,0.034302734,0.0096499855,0.5138307,0.25823438,0.17052034
40,113096.0088121991,0.013377396,0.03417113,0.009624223,0.51381916,0.25781152,0.17119658
41,115489.45166676272,0.013445337,0.034095433,0.009601965,0.5158892,0.25633433,0.17063375
42,116273.5247953157,0.013912353,0.034642957,0.009976723,0.51400805,0.2563974,0.17106254
43,114471.7466200829,0.014455808,0.0354316,0.0103356335,0.5113743,0.25617138,0.1722312
44,114102.14493254565,0.014729786,0.035797324,0.010584121,0.5113016,0.25522465,0.17236257
45,111682.65449177641,0.015192315,0.036125544,0.010864356,0.51144576,0.253589,0.172783
46,110203.88108444256,0.015629232,0.036892183,0.011181251,0.5094769,0.25304398,0.17377648
47,111294.0306808476,0.015985936,0.037384912,0.011523965,0.50688565,0.25431997,0.17389956
48,114895.34367931659,0.016337508,0.03782424,0.011782704,0.5055203,0.25443923,0.17409603
49,116459.17728719728,0.01674996,0.03843773,0.0121555505,0.5037721,0.2546388,0.1742459
50,120778.36911270504,0.01715678,0.039021477,0.012460493,0.5011919,0.2548725,0.17529686
51,121423.08788923206,0.017433109,0.039141577,0.012752412,0.5017808,0.2545112,0.17438088
52,120809.71097715193,0.017729146,0.03944893,0.01299921,0.5013208,0.25409195,0.17440991
53,124941.52892862547,0.01789609,0.039309047,0.013151213,0.50188744,0.25453198,0.17322421
54,123064.6980687912,0.017927276,0.039260555,0.01329652,0.5015667,0.2555203,0.17242865
55,125167.85864652792,0.018006919,0.03938705,0.013344477,0.50042987,0.25614148,0.17269024
56,125236.3346031754,0.01801679,0.039322235,0.013421822,0.5003169,0.2561344,0.17278786
57,123082.42664934864,0.018150588,0.039166354,0.013528289,0.49991074,0.25720245,0.17204152
58,121769.23029813268,0.018171936,0.039214622,0.013488404,0.500241,0.25655723,0.17232682
59,123251.30935478144,0.018076941,0.039104138,0.013400719,0.50010186,0.25726494,0.17205137
60,123577.78960200741,0.017693078,0.03905119,0.01324974,0.50008243,0.25802562,0.17189798
61,127213.5662614065,0.017542575,0.038814675,0.013011092,0.5020034,0.2576753,0.17095311
62,126173.9881050432,0.017370807,0.038567133,0.012835393,0.5017113,0.25873366,0.17078169
63,126152.53994933036,0.017339155,0.038236212,0.012816245,0.50046444,0.26043037,0.17071359
64,124788.69124358291,0.017260902,0.038103253,0.012718757,0.50145143,0.25945583,0.17100973
65,127974.86781937587,0.017160218,0.037804883,0.012582672,0.5028988,0.2590228,0.17053062
66,126405.49338351999,0.016936114,0.037595972,0.012402713,0.5043786,0.25850585,0.17018068
67,125204.71218512586,0.016831513,0.037334476,0.012253832,0.5049723,0.25899056,0.16961734
68,124092.1865445069,0.016635766,0.036949236,0.012023543,0.50579363,0.25916138,0.16943648
69,127336.00424158471,0.016313475,0.036771554,0.011791841,0.5057605,0.26020274,0.16915989
70,127667.83521504737,0.015972968,0.036513567,0.011504782,0.5075081,0.25963324,0.16886742
71,126485.20102779887,0.015908672,0.03663663,0.011449269,0.5089006,0.25848794,0.16861695
72,125260.95978399095,0.015918143,0.036786914,0.011498411,0.50807244,0.2582668,0.16945732
73,124705.65415672849,0.015867926,0.036740545,0.011439391,0.5072733,0.25867614,0.17000273
74,123018.4603996393,0.015905397,0.03686914,0.011444822,0.50748414,0.2582533,0.17004313
75,123317.79281807064,0.015895806,0.036860157,0.011419266,0.50729334,0.25814497,0.17038645
76,122883.45373969847,0.015918301,0.036815956,0.011432504,0.5078244,0.2572773,0.1707316
77,120589.63193991366,0.016002784,0.03687255,0.011538117,0.50694084,0.25742063,0.17122513
78,121901.64607380301,0.016044723,0.037114397,0.011529247,0.50686485,0.25754562,0.17090106
79,126285.77062600938,0.015925577,0.03701923,0.011445984,0.5070607,0.25711453,0.17143404
80,126925.37961892215,0.015956875,0.036795225,0.011402912,0.5090799,0.25649887,0.17026629
81,126285.56194492959,0.01571486,0.036716815,0.011362932,0.5097718,0.25585693,0.17057672
82,124931.55986899656,0.015747257,0.03669966,0.011357722,0.5099159,0.2556907,0.1705888
83,124890.84476364643,0.015743215,0.03680696,0.011328948,0.5091911,0.25570276,0.17122695
84,124598.43054183954,0.015880683,0.03680208,0.011422277,0.51050645,0.25525117,0.17013733
85,127091.82869343292,0.016114952,0.037242226,0.011552573,0.5078149,0.25587165,0.17140368
86,128447.75777076578,0.016408434,0.037490763,0.011679847,0.5073701,0.25599307,0.17105775
87,127643.32075075615,0.01632145,0.03755339,0.011739727,0.5068927,0.2563454,0.17114735
88,130879.8724388409,0.016458783,0.037784673,0.011811861,0.5061498,0.25661275,0.17118216
89,134006.32015150326,0.01632934,0.037737142,0.0118941255,0.50577885,0.25593713,0.17232342
90,133831.86995806164,0.016291449,0.037446268,0.011852562,0.50831383,0.255937,0.17015891
91,133087.21182332915,0.016328296,0.037231404,0.011777324,0.5072856,0.257531,0.1698464
92,135132.40482405128,0.016421676,0.03704103,0.011792228,0.50719774,0.25802276,0.16952455
93,137284.3397384615,0.016370565,0.037096772,0.011804467,0.50737566,0.25734895,0.17000358
94,139453.46475389498,0.016300198,0.036770515,0.011770447,0.5075027,0.25816372,0.16949238
95,139801.22484279377,0.016264047,0.036357064,0.011627698,0.5099883,0.2573704,0.16839243
96,142547.8122595788,0.016248008,0.035814654,0.011536412,0.51066816,0.25776726,0.16796558
97,139948.9810656248,0.01592172,0.03549177,0.011362599,0.51026624,0.2591787,0.1677789
98,138487.72244456862,0.015585454,0.035283573,0.011185883,0.51171184,0.25924596,0.16698733
99,141588.2453868658,0.015336298,0.03494919,0.011029352,0.51561797,0.2572476,0.16581963
100,144281.90657165955,0.015348152,0.035211142,0.011003808,0.5147231,0.25816625,0.16554756
101,144601.70163025105,0.015171711,0.035018552,0.0108808065,0.5121988,0.2603802,0.16634981
102,144116.13610106127,0.01493726,0.034629017,0.010707596,0.5141544,0.25970298,0.16586879
103,145632.8853372423,0.014702546,0.034328055,0.010464675,0.5164478,0.25871873,0.16533808
104,147319.29764613346,0.014282271,0.033692136,0.010184166,0.51732105,0.25974315,0.16477723
105,148590.02515362622,0.014044495,0.033288874,0.009922639,0.52144384,0.2582766,0.16302347
106,149553.76598476947,0.013914386,0.03305035,0.009724531,0.52193284,0.256925,0.16445291
107,145668.46009826116,0.013601372,0.032549225,0.0094437925,0.524169,0.25684756,0.163389
108,146859.98140057808,0.013398667,0.032468732,0.009273413,0.52387464,0.2575479,0.1634367
109,148073.77708727974,0.013137146,0.032045595,0.009107432,0.5257939,0.25583297,0.16408288
110,150205.87448024767,0.013005787,0.032007173,0.009019931,0.52607274,0.2567298,0.16316454
111,151470.2897728404,0.012765285,0.031778608,0.008848258,0.5269452,0.25652477,0.16313787
112,151551.27911531398,0.01253377,0.031501677,0.008647247,0.52828574,0.2558744,0.16315715
113,153684.72903446254,0.0124252485,0.03133075,0.00858695,0.52758366,0.25670815,0.16336522
114,152430.47904889693,0.012294667,0.031086365,0.00839197,0.529879,0.25496945,0.16337863
115,152995.98085907777,0.01231672,0.031122796,0.008377502,0.52957594,0.25542417,0.16318284
116,149394.7543634198,0.012224328,0.03097621,0.008375048,0.5286799,0.25590837,0.16383618
117,152419.1253957482,0.012222018,0.030807616,0.0083362935,0.5300794,0.25554937,0.16300519
118,150578.53233783992,0.012177773,0.030863507,0.008359226,0.5287196,0.25613877,0.16374105
119,145692.41827889447,0.012213927,0.030874327,0.008332801,0.5300805,0.25594392,0.16255459
120,147351.92317800192,0.012200745,0.030878104,0.008354118,0.5295873,0.2557739,0.16320576
121,149326.18087196955,0.012243989,0.031124318,0.00831065,0.52971953,0.2544943,0.16410723
122,148643.88563484425,0.012281072,0.031481173,0.0083903,0.5289565,0.25453478,0.16435619
123,150200.59734637005,0.012399944,0.03172748,0.008492334,0.52692676,0.25545043,0.16500303
124,151718.89723643515,0.0126322955,0.03199264,0.008583723,0.52712995,0.25445765,0.1652037
125,153176.56577048835,0.012843701,0.03243631,0.008886904,0.52400726,0.25550303,0.16632278
126,151913.41805364558,0.0130726285,0.03254511,0.008976456,0.5236727,0.25560814,0.166125
127,150829.24000232853,0.01324895,0.032918505,0.009169672,0.52217185,0.25532004,0.16717102
128,147693.51367251412,0.013580906,0.033356924,0.009444213,0.52133375,0.25501043,0.16727382
129,148242.60451309587,0.013692225,0.033670075,0.009531168,0.5205239,0.2555567,0.16702585
130,150228.67105587514,0.013848527,0.033765946,0.009682801,0.5197787,0.25537485,0.16754916
131,155128.46428241735,0.014180844,0.03425679,0.009907739,0.5175557,0.25594735,0.16815154
132,156329.345550939,0.014288202,0.034325596,0.01010438,0.5163657,0.25717568,0.16774039
133,156807.6068644776,0.014398727,0.03437491,0.010106143,0.5172462,0.25628686,0.1675872
134,158075.1144554535,0.014693806,0.034656487,0.010317847,0.5174233,0.25567412,0.16723451
135,156320.78629141694,0.014898469,0.034836896,0.010464318,0.5162224,0.25578922,0.16778864
136,150855.4848955282,0.01518153,0.035147544,0.010632107,0.5145452,0.2570115,0.1674821
137,150730.7472963711,0.015290502,0.03541555,0.010849685,0.51303333,0.25726616,0.16814473
138,152745.15477163126,0.015394939,0.03537498,0.0108965775,0.51517916,0.25520083,0.16795348
139,153519.8129924507,0.015465487,0.035605796,0.011163162,0.5112639,0.25801614,0.16848548
140,156507.67428014858,0.015617338,0.035715286,0.011162177,0.51347667,0.2575898,0.16643871
141,154850.82337597027,0.015550779,0.035957992,0.011144787,0.51177114,0.25706634,0.16850886
142,158941.2516909351,0.015457498,0.035855286,0.01113793,0.5113052,0.25831828,0.16792582
143,158866.62228745173,0.015527689,0.036202427,0.011232725,0.5088506,0.2589658,0.16922085
144,157515.5927422936,0.015539149,0.036033567,0.011254129,0.50931734,0.2589665,0.16888936
145,153667.7267624532,0.015794367,0.036680687,0.011529295,0.50732446,0.2594915,0.1691797
146,154111.78822092275,0.015944267,0.036888972,0.011749487,0.50537026,0.25997385,0.17007315
147,153369.3210531096,0.016149217,0.036672294,0.011885965,0.50612617,0.25879118,0.17037518
148,155418.0044999349,0.016364217,0.03687925,0.01194588,0.50757635,0.2573872,0.1698471
149,154662.7408590944,0.016234228,0.036714856,0.011920285,0.5062896,0.25817117,0.17066987
150,152287.7036118042,0.016037935,0.036606845,0.011859214,0.508393,0.25742552,0.16967751
151,152728.0810818759,0.016009603,0.036558818,0.011773833,0.5103579,0.2559955,0.16930436
152,152133.92384158,0.015978146,0.036499567,0.0117636835,0.51035535,0.2562359,0.16916735
153,153338.56899617997,0.016017478,0.03650921,0.011857226,0.50915813,0.25825614,0.16820174
154,151313.37908465732,0.016372157,0.037031136,0.012023562,0.5095608,0.25531742,0.16969486
155,149700.29213302396,0.016529482,0.037433445,0.012315073,0.50668335,0.2559852,0.17105342
156,149174.10886012303,0.016651837,0.037783433,0.012422719,0.50570685,0.25612614,0.17130902
157,147263.41748279956,0.016969854,0.03809058,0.012655636,0.50817126,0.2535687,0.17054395
158,150345.71322825414,0.01725765,0.038694613,0.01293542,0.50525516,0.25479308,0.17106406
159,151087.42644135168,0.017298669,0.038705282,0.012835135,0.5049234,0.25468585,0.1715516
160,154128.2195327122,0.017286347,0.039029796,0.012810882,0.5044898,0.25363272,0.17275038
161,150787.07133763598,0.017337367,0.039461736,0.012913228,0.5022804,0.25459006,0.17341721
162,152277.8133356823,0.017454656,0.039829396,0.013055553,0.5012008,0.2546337,0.17382598
163,153104.79761647878,0.017740246,0.03985574,0.013291006,0.50053185,0.25471795,0.17386322
164,157959.99214213953,0.018145608,0.040164523,0.013541696,0.49999064,0.25425184,0.17390569
165,158867.2459793681,0.018372584,0.04044241,0.013781336,0.49787888,0.25502622,0.17449859
166,159092.18189564475,0.018548965,0.040371843,0.013874005,0.4977756,0.2547565,0.17467314
167,157559.36128592567,0.01867634,0.040416874,0.013895561,0.4993539,0.25361323,0.17404407
168,159504.1498526545,0.019072806,0.04081048,0.014134116,0.49701488,0.2540565,0.17491126
169,157896.51223919907,0.019242752,0.0408568,0.014257894,0.4972386,0.25382027,0.17458369
170,157810.97586295413,0.019492133,0.041092392,0.014364828,0.49681246,0.25348622,0.17475197
171,158691.94487647703,0.019544858,0.041029364,0.014362917,0.49820238,0.25290802,0.17395248
172,162349.24105827382,0.01962631,0.04108836,0.014430463,0.49672017,0.25471207,0.17342257
173,159891.2035155175,0.01959448,0.040844593,0.01444061,0.4965074,0.25532892,0.1732839
174,161599.82803078243,0.019610073,0.04070867,0.0144171305,0.49782026,0.25508928,0.17235452
175,163284.49858316922,0.019462442,0.04053676,0.0143275345,0.49933165,0.25416297,0.17217863
176,161563.25697990923,0.019133905,0.040309213,0.0141023835,0.49950346,0.25541246,0.17153865
177,161084.15343141256,0.018784717,0.039999332,0.013967932,0.5011446,0.25570786,0.17039551
178,161062.2076793588,0.018554134,0.03958889,0.013849747,0.50038034,0.25654656,0.17108028
179,156987.00325752454,0.018310335,0.03940237,0.013658232,0.50147194,0.25727376,0.16988339
180,154035.97187560934,0.018002475,0.03920629,0.013436621,0.50202763,0.25666806,0.1706589
181,152525.85867006308,0.01767451,0.039072387,0.013187395,0.5034207,0.25593415,0.17071082
182,153399.56149400162,0.01751538,0.039043594,0.013116436,0.50153005,0.2569671,0.17182747
183,150710.79873900325,0.017364252,0.038832672,0.012930023,0.50316846,0.25629148,0.17141315
184,151510.0691219653,0.017209623,0.039061505,0.01284107,0.5010413,0.25709578,0.1727508
185,153296.50175378146,0.01695546,0.03900213,0.012764431,0.5012419,0.25672126,0.17331484
186,153167.14930587765,0.016976418,0.039057516,0.012733638,0.50200033,0.2558573,0.17337474
187,156131.1235104524,0.01719451,0.0393958,0.012792182,0.50095195,0.25579894,0.17386664
188,153405.22665352118,0.01737159,0.039514508,0.012908288,0.5004265,0.2555668,0.17421234
189,157399.18756937596,0.017526042,0.040011384,0.013069688,0.4992799,0.2553413,0.17477168
190,157261.53893034035,0.01778146,0.04018363,0.013251774,0.4985491,0.25436062,0.17587349
191,159886.35433317584,0.017999781,0.040513106,0.01337046,0.4989918,0.25407735,0.1750475
192,160657.1739559816,0.018183693,0.04050598,0.013543001,0.4983411,0.25367963,0.1757466
193,160701.60768824336,0.018656604,0.040883753,0.01384079,0.4974333,0.25338218,0.17580335
194,162668.03375035047,0.01890927,0.041040692,0.0140782045,0.49704397,0.25352237,0.17540549
195,161198.14237315525,0.01916278,0.04105058,0.0141383875,0.49730986,0.25290492,0.17543349
196,158890.89537526085,0.019455045,0.041361455,0.014408844,0.49747384,0.2525504,0.1747503
197,160844.8929164283,0.020143848,0.042012762,0.014920664,0.49496147,0.25297344,0.17498781
198,161151.6484260159,0.020428224,0.042300176,0.015194988,0.49443802,0.25297213,0.17466645
199,158455.68558911182,0.02079346,0.042546093,0.015460554,0.49290597,0.25404426,0.17424956
200,155910.8009545214,0.020990869,0.042625207,0.015730515,0.49254015,0.2541047,0.17400852
201,152995.81886701257,0.021195011,0.042822387,0.015962912,0.4908373,0.2550143,0.17416799
202,153853.30428829434,0.021297477,0.043041028,0.0161074,0.49049643,0.25472572,0.17433202
203,155892.34116465424,0.021272087,0.043108918,0.016089035,0.49117726,0.25437236,0.17398025
204,149113.7914940441,0.0211568,0.04312344,0.016084842,0.48960865,0.2559454,0.1740808
205,144736.7348410588,0.02097294,0.04341063,0.015935306,0.4888214,0.25629404,0.17456569
206,145285.01477913975,0.020633383,0.043055266,0.015755663,0.48946393,0.256432,0.17465977
207,146418.1571986571,0.020317651,0.042719766,0.015535326,0.49089774,0.2562108,0.17431878
208,146761.25283717675,0.020093955,0.042598825,0.01533252,0.49175906,0.25589195,0.17432371
209,149822.19715024397,0.01972315,0.042192142,0.015115914,0.49231434,0.25608632,0.17456815
210,152458.22230792526,0.019577483,0.04189506,0.014891072,0.4939638,0.2554166,0.174256
211,154063.8187318371,0.019408785,0.041570514,0.014585695,0.4965582,0.25389466,0.17398217
212,155186.08122176953,0.019394262,0.041259404,0.014407286,0.49721023,0.25354952,0.17417933
213,156552.19185284802,0.01926975,0.041129682,0.014369071,0.49792853,0.2534266,0.17387632
214,157383.11894476702,0.019225204,0.041237794,0.0142379645,0.4993276,0.25193188,0.17403954
215,154620.83687649408,0.019222854,0.041124597,0.014165665,0.5001695,0.2516007,0.17371666
216,157777.05267706313,0.019238655,0.040830705,0.014193076,0.4995746,0.25359684,0.1725661
217,158229.4173970459,0.019431328,0.04070574,0.014215655,0.50046647,0.2534224,0.17175837
218,161347.47734586644,0.01945891,0.040556975,0.014208258,0.4997891,0.25403205,0.17195477
219,162581.68207066323,0.019493265,0.04050449,0.014040967,0.49967763,0.2542918,0.17199181
220,163697.4732096924,0.019194482,0.040193643,0.013970043,0.49995714,0.2552263,0.17145836
221,162146.30308053395,0.019356566,0.040145125,0.014046243,0.50028646,0.25600833,0.17015731
222,163794.4880599806,0.019530747,0.040119313,0.0141343055,0.4982683,0.2580746,0.16987267
223,164331.42896810034,0.019402234,0.03989552,0.014074991,0.4989868,0.25857082,0.16906962
224,165054.5582945345,0.019384144,0.039581947,0.014094379,0.4995,0.25913957,0.16829999
225,164036.3818535153,0.019096345,0.039266534,0.013980681,0.4998259,0.25994858,0.167882
226,164084.55381054906,0.018852688,0.0390868,0.0137632,0.50025403,0.26021132,0.16783193
227,166275.8479554303,0.018513229,0.038755544,0.013449786,0.50057185,0.26051235,0.16819721
228,164158.296877965,0.018108962,0.038128827,0.013107065,0.5021119,0.26107973,0.16746351
229,162217.39974699685,0.017707998,0.037781265,0.012672203,0.50368255,0.2608962,0.1672598
230,161224.37841297846,0.017370922,0.03727016,0.012331615,0.50512487,0.26109442,0.16680796
231,158565.79170952807,0.016885078,0.036911767,0.012065615,0.50688434,0.26085392,0.16639934
232,160516.0873983409,0.016648982,0.03679276,0.011867032,0.50744444,0.26100078,0.166246
233,159504.12705410336,0.016322007,0.036393773,0.011651849,0.50896126,0.2599045,0.1667665
234,164527.23015709975,0.016099086,0.036078446,0.011435636,0.5110779,0.2594884,0.16582051
235,163905.8550810708,0.015966238,0.036091182,0.011267029,0.50914824,0.26007792,0.16744941
236,161963.20004339083,0.015787967,0.03573611,0.011113324,0.5106713,0.2594127,0.16727863
237,161589.4634908301,0.015661828,0.035772994,0.011080181,0.5109136,0.25897777,0.16759358
238,161993.39903779392,0.015715031,0.035756506,0.011000714,0.51203126,0.25760216,0.16789435
239,161979.37590001652,0.015761675,0.035826944,0.011059861,0.5119691,0.25778776,0.16759472
240,163222.61763963828,0.015779087,0.035952277,0.011065123,0.5111813,0.25825706,0.1677651
241,165304.7654742325,0.015627833,0.035769906,0.01093218,0.51249427,0.25746265,0.16771318
242,166498.91916038236,0.015639596,0.035737123,0.011021606,0.5115133,0.2579418,0.1681465
243,166076.58852409598,0.015554761,0.035617035,0.010957802,0.5132078,0.25716007,0.16750246
244,168542.05315892707,0.015712805,0.035834216,0.011086877,0.5130401,0.2558193,0.16850671
245,169063.67374044738,0.015786368,0.035897497,0.011173993,0.51305926,0.25568852,0.16839443
246,169529.48143514627,0.01593902,0.035997648,0.011203901,0.513049,0.25661203,0.16719843
247,169296.43361447178,0.01606325,0.03613058,0.01133135,0.51088184,0.25726068,0.16833232
248,168467.09653996764,0.016252633,0.03642513,0.011479939,0.50987464,0.2579428,0.1680248
249,167645.87055015392,0.01634805,0.0367035,0.011688869,0.50791633,0.2585419,0.16880141
250,165870.00064149618,0.01659527,0.036801066,0.011856,0.51014614,0.25657716,0.16802439
251,165112.42451110337,0.016715659,0.03725708,0.012035699,0.50941634,0.25639698,0.16817823
252,163087.10652209533,0.01658895,0.03698695,0.0120140165,0.5088894,0.25721073,0.16830993
253,162599.28138066083,0.016725121,0.037219573,0.012100874,0.5067693,0.25843674,0.16874832
254,165821.6772735267,0.01660683,0.037276175,0.012094281,0.50744295,0.2577395,0.1688403
255,166604.45897495697,0.016635163,0.03742385,0.012139472,0.5071745,0.2582092,0.16841783
256,168147.97550657176,0.016559204,0.037470765,0.012159083,0.50600225,0.25943932,0.16836941
257,167421.77974311024,0.016746072,0.03742328,0.012234269,0.5058133,0.25861654,0.16916649
258,167156.66954129536,0.016690267,0.03724285,0.012220203,0.50522345,0.25900698,0.16961624
259,167297.84217245408,0.016534613,0.037123702,0.012083317,0.5069385,0.25819564,0.16912428
260,165987.5525832061,0.016635792,0.03725724,0.012086775,0.51014644,0.25487188,0.16900195
261,167411.64067814086,0.016931983,0.037714034,0.012335556,0.50752676,0.2555913,0.16990033
262,169816.2224172463,0.017009532,0.03763865,0.012289953,0.50852007,0.25476488,0.16977686
263,168961.39244169692,0.017049508,0.037750848,0.012222419,0.50856906,0.25444308,0.16996507
264,169944.10098611057,0.017088333,0.037809383,0.012296925,0.50815207,0.25454658,0.17010671
265,171125.14933041052,0.01707277,0.037715465,0.012328196,0.5089014,0.25418457,0.16979757
266,169697.3589366903,0.017037658,0.03780406,0.012308333,0.5085427,0.25402534,0.17028192
267,169836.96899811557,0.017119933,0.03783928,0.012352635,0.5071829,0.25483483,0.17067038
268,172425.03641494006,0.017292218,0.037857346,0.012523975,0.505825,0.25587672,0.17062467
269,171084.9923265217,0.017564762,0.038042225,0.01268492,0.50520986,0.2557616,0.17073663
270,162593.97579058475,0.017730739,0.038236905,0.012787017,0.5047624,0.25627312,0.17020978
271,164234.84078475583,0.017822996,0.038481187,0.012865697,0.5044075,0.25642166,0.17000088
272,165720.53563846473,0.017694576,0.038090162,0.012874183,0.50569135,0.25621685,0.16943285
273,164943.63862628708,0.017474152,0.0379625,0.012701664,0.5078394,0.25621438,0.16780798
274,165831.34188388402,0.017166335,0.037593506,0.012460519,0.5076463,0.25664333,0.16848996
275,167968.1001081371,0.016807312,0.03719329,0.012319333,0.50814784,0.2572249,0.1683073
276,168446.00277665432,0.016720723,0.03692599,0.012099124,0.5098475,0.256406,0.16800065
277,171617.80474077363,0.016574275,0.036783334,0.011925804,0.51107424,0.25516516,0.16847719
278,169305.35874245624,0.016564734,0.03685603,0.011832187,0.5095473,0.2561855,0.16901432
279,166236.91603147256,0.016380189,0.03658093,0.011715736,0.51231223,0.25498316,0.16802777
280,167825.5141200427,0.016338993,0.036627706,0.011637124,0.5121623,0.25527805,0.16795582
281,167391.99694834842,0.016153468,0.036633767,0.011563722,0.51094186,0.25616172,0.1685454
282,165650.95666401432,0.015925946,0.036357827,0.011424145,0.5128865,0.25609022,0.16731538
283,164977.04740172296,0.015802162,0.036068134,0.01124768,0.51517576,0.25514448,0.1665618
284,165955.9974548769,0.015823156,0.03636427,0.011204376,0.5122269,0.2560276,0.16835375
285,168385.4351519935,0.015669767,0.036234368,0.011049088,0.5129537,0.25511745,0.16897558
286,167329.7928093761,0.015533909,0.03622657,0.011026958,0.5124194,0.2558687,0.16892453
287,164288.64373036107,0.015832914,0.03655999,0.011186765,0.5110418,0.25623223,0.16914639
288,165164.0559855135,0.015871169,0.036512274,0.011292318,0.511137,0.25623444,0.16895284
289,163944.27386651785,0.016022185,0.0363049,0.011322538,0.5122932,0.25532106,0.1687361
290,165824.62672195985,0.01629567,0.036699507,0.011504138,0.51142853,0.25481203,0.16926013
291,165289.26694198282,0.01631735,0.03673747,0.011446754,0.512048,0.25407407,0.16937633
292,160720.31543879258,0.016175164,0.036604624,0.011404269,0.5130792,0.25308633,0.16965036
293,157818.48488517187,0.01636922,0.036834646,0.011417242,0.51243514,0.25239015,0.17055367
294,156320.31359279822,0.016235193,0.036716025,0.011401038,0.51351845,0.25119764,0.17093164
295,159179.8682456611,0.01624797,0.036697324,0.011492125,0.51418346,0.25122914,0.17015003
296,159062.81642262332,0.016425015,0.03715305,0.011578406,0.51285,0.25180978,0.17018372
297,160668.89625556703,0.016316082,0.037077233,0.011578402,0.51393914,0.25112295,0.16996622
298,162258.44649423,0.016575035,0.037346486,0.011780812,0.51224667,0.25140047,0.17065053
299,161691.44767264446,0.016750725,0.037733804,0.011995386,0.510556,0.25196224,0.17100187
300,163585.73027645703,0.016981814,0.03791118,0.012170205,0.5103186,0.25123528,0.17138289
301,161739.42792219314,0.017054534,0.038169626,0.012228038,0.509697,0.25117308,0.17167772
