step,portfolio_value,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5
32,128264.72281946207,0.06463811,0.25033617,0.05872761,0.1762621,0.11299494,0.3370411
33,124010.32760611357,0.06398948,0.24936162,0.058406103,0.17637472,0.11302517,0.33884293
34,124838.61016213318,0.06423121,0.24997574,0.058742058,0.17495538,0.11330398,0.33879167
35,125200.6960974602,0.06396539,0.25115842,0.05890878,0.17457758,0.113002345,0.33838752
36,122636.43329967315,0.06356886,0.2525849,0.059082825,0.17468345,0.112744935,0.337335
37,125398.82740649044,0.06379098,0.25148508,0.059493944,0.17447644,0.11361474,0.33713886
38,124940.99540177158,0.06415883,0.25069454,0.059771392,0.17400368,0.11445579,0.33691576
39,123621.8443472779,0.064341515,0.2513934,0.059993036,0.17402999,0.11413143,0.33611062
40,121976.34013220531,0.064244375,0.2493648,0.06032171,0.17478567,0.11422088,0.33706257
41,125359.36328279666,0.06431685,0.24728598,0.060242843,0.17622915,0.11442112,0.33750406
42,125427.9905538128,0.065033324,0.24569097,0.061133824,0.17677724,0.11485977,0.3365049
43,123194.75956939343,0.0662943,0.24585736,0.061686818,0.17689252,0.114564426,0.33470452
44,122292.52965587752,0.06694546,0.24481149,0.061981224,0.17793114,0.114453964,0.33387673
45,119151.80240670845,0.067837626,0.24339363,0.06217902,0.17893207,0.113640495,0.33401713
46,118155.0180572287,0.06829078,0.2435075,0.06238771,0.17910552,0.113701805,0.33300674
47,119312.46912438399,0.068585314,0.24295205,0.06298939,0.17921844,0.11445961,0.33179516
48,122951.07582344837,0.069023885,0.24238345,0.063080095,0.17956649,0.11466838,0.33127773
49,123271.29866050059,0.06957804,0.2417483,0.06369952,0.17983212,0.11502696,0.33011508
50,126516.76599945025,0.07000949,0.24117085,0.06375566,0.17977318,0.11510911,0.33018163
51,125822.01462103316,0.070151486,0.24067248,0.0640522,0.18058634,0.11478945,0.32974806
52,126447.59211409261,0.07047441,0.24038601,0.06411882,0.18070728,0.11444741,0.3298661
53,131228.73607918088,0.07052617,0.23933151,0.06399008,0.18203594,0.11489064,0.3292257
54,128940.01558234636,0.06988346,0.23947746,0.06369399,0.18238746,0.11477612,0.32978156
55,130193.07375129597,0.06966462,0.24027313,0.0633215,0.18196802,0.1148305,0.32994223
56,130120.54008622644,0.06959264,0.24085446,0.06335987,0.1813852,0.11449006,0.33031774
57,129154.72336645628,0.070217565,0.24171856,0.063704625,0.18050832,0.11461533,0.3292356
58,127995.8655895389,0.07044633,0.24243456,0.0633401,0.18024355,0.114042215,0.32949325
59,130272.17640734339,0.069904804,0.24249148,0.06332617,0.17946315,0.114416435,0.33039805
60,131114.08417598726,0.068969406,0.24349894,0.0631053,0.1787799,0.11420329,0.3314432
61,135309.59194700193,0.06888941,0.24447134,0.06258778,0.17920779,0.11406113,0.33078253
62,132838.32673561736,0.06872878,0.24434437,0.0620573,0.17895308,0.114384234,0.33153224
63,132441.29562929834,0.06874281,0.24372837,0.062230863,0.17860445,0.11508433,0.33160922
64,130032.43687588039,0.06871133,0.24411757,0.061833065,0.17875077,0.114376135,0.33221117
65,131435.19374684748,0.068818934,0.24498896,0.06173752,0.1788221,0.11419111,0.3314414
66,130257.01595119365,0.068510406,0.24549425,0.061646134,0.1784255,0.11406436,0.33185932
67,129794.91798759591,0.06866847,0.24550256,0.061874945,0.17786932,0.11454886,0.33153582
68,127926.8069985246,0.068875775,0.24582705,0.061708573,0.1774942,0.114284635,0.33180976
69,131563.48294759364,0.06823115,0.24675028,0.061518483,0.17698297,0.114756815,0.33176026
70,131412.63672873558,0.06793814,0.24713519,0.061049704,0.17737034,0.114269495,0.33223715
71,131433.06191380025,0.067796975,0.24766122,0.06127916,0.17753619,0.11436033,0.33136612
72,130660.38934127579,0.067611754,0.24761714,0.061376676,0.17727996,0.11416109,0.3319534
73,130096.60040301704,0.06720212,0.24671105,0.061393358,0.17708808,0.11446953,0.33313584
74,125779.15989866802,0.06758695,0.24667235,0.061458282,0.17726874,0.114396766,0.3326169
75,126254.55010515112,0.067559406,0.24667245,0.061530434,0.17731333,0.11446195,0.33246243
76,125533.51110125554,0.06764079,0.24648426,0.06138617,0.1779047,0.114150696,0.33243343
77,123723.549341135,0.06791752,0.24553601,0.061750628,0.17798756,0.11455168,0.3322566
78,123138.34923940622,0.06827559,0.24670035,0.061915115,0.17786834,0.11468455,0.33055604
79,127331.26224810051,0.06801388,0.24650176,0.061706264,0.17783938,0.11421796,0.33172077
80,128402.3541913177,0.06867649,0.24568124,0.062016245,0.17792384,0.113976315,0.3317259
81,127373.81158149001,0.068299554,0.24491018,0.062223047,0.17848963,0.114160456,0.33191714
82,126499.78524337767,0.06812891,0.24456668,0.06220063,0.17893296,0.11436469,0.33180606
83,126351.08677266398,0.06754102,0.24501415,0.06163479,0.17864107,0.11438034,0.3327886
84,126116.06744916161,0.067710534,0.24598609,0.06175449,0.17934246,0.11387894,0.3313274
85,130426.38271774529,0.06836891,0.24676226,0.06160142,0.17891572,0.11406774,0.33028394
86,131252.07792830336,0.069168985,0.24683602,0.062029295,0.17818964,0.11421977,0.32955632
87,130152.45012037194,0.068640634,0.24663085,0.062217973,0.17774403,0.11419353,0.33057302
88,131807.29228879546,0.06862821,0.24739851,0.062109314,0.177743,0.113540255,0.3305807
89,133813.82275655147,0.068060815,0.24777216,0.0620159,0.17768988,0.11293269,0.33152854
90,132574.15161767925,0.06816169,0.24746911,0.061939143,0.17840837,0.113017395,0.33100426
91,131945.49632907563,0.06877822,0.24571392,0.06169898,0.17845969,0.113744654,0.33160454
92,132866.56425146887,0.06870563,0.24580131,0.06144854,0.17812288,0.113905296,0.33201635
93,135487.06479730073,0.06826386,0.24670862,0.06106573,0.17817335,0.113484085,0.33230436
94,137536.93147744527,0.06842107,0.24651554,0.06136162,0.17867014,0.11390174,0.33112982
95,138236.48161870285,0.068842955,0.24655564,0.061096862,0.1786705,0.11391011,0.33092391
96,140784.4102916731,0.06902281,0.24565376,0.060674142,0.1791017,0.114009336,0.33153823
97,138692.541339056,0.06812612,0.24590315,0.060454372,0.17855638,0.1139273,0.33303273
98,137754.7650925701,0.06739011,0.24552871,0.06051105,0.17888871,0.11395564,0.3337258
99,139381.86523349365,0.06693308,0.24606419,0.06011789,0.17989053,0.113481954,0.33351234
100,142997.6388900441,0.06698654,0.24675374,0.060037583,0.17904125,0.11386714,0.3333137
101,145186.11029195494,0.06681134,0.2460142,0.059968524,0.17814758,0.1146844,0.334374
102,145459.64293211495,0.066397406,0.24682106,0.059698984,0.17815459,0.11423953,0.33468843
103,147441.9671963257,0.065958776,0.24822472,0.059096415,0.17818494,0.11377922,0.3347559
104,149603.5939891061,0.06523756,0.24808697,0.058921322,0.17778584,0.114364125,0.3356041
105,150563.76380267518,0.065078266,0.2487347,0.058490295,0.17833476,0.113899514,0.33546248
106,151602.87625707005,0.0648996,0.24899589,0.05793082,0.17789535,0.11303958,0.33723876
107,150148.6468942698,0.06448944,0.2497761,0.057386674,0.1775868,0.11287478,0.33788618
108,153293.56554673938,0.06460553,0.25164878,0.0574825,0.17579806,0.11254146,0.33792365
109,155533.31592629934,0.06372224,0.2507846,0.056877915,0.17701049,0.11220585,0.33939892
110,158128.33514061233,0.063697755,0.25124538,0.05708999,0.17669033,0.11307202,0.33820456
111,160108.18186202474,0.063081004,0.25155956,0.05677251,0.17730093,0.11265664,0.33862934
112,159954.80166100885,0.062730536,0.2515771,0.056486957,0.17654644,0.11230875,0.34035018
113,161163.03574584358,0.06260387,0.2517363,0.05656515,0.1759782,0.112425074,0.34069142
114,161157.05122755605,0.062267337,0.25268275,0.055647433,0.17583661,0.11174688,0.34181896
115,163816.51511675984,0.06267818,0.25298703,0.05583085,0.17500533,0.111584984,0.34191364
116,159605.3874635729,0.062009033,0.2518766,0.055813458,0.1753608,0.11189427,0.34304583
117,162668.5814776944,0.06195569,0.2517524,0.05560282,0.17576034,0.112109885,0.34281883
118,160411.6989566465,0.061585385,0.25179183,0.055537794,0.17583622,0.11199489,0.3432538
119,155379.40588573948,0.06213844,0.25276834,0.05548584,0.17601171,0.11195028,0.34164533
120,158432.2042380521,0.06220803,0.2514868,0.0559355,0.17556535,0.11195766,0.34284672
121,160487.2265048806,0.062176246,0.25237998,0.05530811,0.17596808,0.111596204,0.34257138
122,160455.7055873929,0.061863013,0.25326443,0.05558228,0.17560372,0.11141128,0.3422753
123,162910.89437529497,0.061790526,0.25207487,0.05601383,0.17553733,0.11188835,0.3426951
124,166335.41902020638,0.062290613,0.25260195,0.055875096,0.17552814,0.11159633,0.34210783
125,167100.0958994203,0.06254246,0.2517214,0.056811452,0.1752025,0.11193269,0.34178945
126,165632.5901297378,0.062961206,0.2501444,0.056414213,0.17667946,0.11194159,0.3418591
127,164687.79743339663,0.0629638,0.25071236,0.056804188,0.1760465,0.11142053,0.34205264
128,162031.7385259805,0.06347974,0.25073147,0.057208724,0.17621496,0.11153558,0.3408295
129,162279.11355791264,0.06390219,0.2508572,0.05745477,0.17608073,0.111764684,0.3399404
130,163936.34519263316,0.064075485,0.2494744,0.05761427,0.17673272,0.111917764,0.3401853
131,167227.31048787726,0.064600766,0.24947715,0.057787675,0.17639907,0.11205349,0.33968186
132,168348.4994716582,0.064507686,0.24857576,0.058364227,0.1770781,0.112365805,0.33910847
133,170658.4040895301,0.06492093,0.24780455,0.05822345,0.17771548,0.11215991,0.3391756
134,171681.7094935127,0.065083444,0.24745151,0.058471933,0.17793566,0.11214031,0.3389171
135,171095.2336843613,0.064859666,0.24724008,0.058218572,0.1781676,0.11228391,0.3392302
136,163476.8496182818,0.065487266,0.24697523,0.058446713,0.17761034,0.112836465,0.33864394
137,162660.04351572235,0.06532426,0.24679531,0.058838066,0.17773105,0.11271978,0.33859155
138,165097.26430941361,0.06535535,0.24590054,0.058544103,0.17851502,0.11219247,0.33949253
139,165002.2800175233,0.0650688,0.24523823,0.059012715,0.17858125,0.11329805,0.33880094
140,165923.58540448596,0.06544566,0.24604549,0.058856193,0.1794866,0.11363891,0.33652714
141,163463.00507887287,0.06458473,0.2460942,0.058568057,0.17882037,0.1130582,0.3388744
142,167771.07220457852,0.064757794,0.24598841,0.05873627,0.17862208,0.113291845,0.3386036
143,168117.32089531198,0.06444416,0.24680495,0.058784433,0.17750399,0.11316196,0.33930057
144,166196.00016171375,0.064422704,0.24651822,0.058529958,0.17789248,0.11304356,0.33959302
145,162597.5921697589,0.06487896,0.24790637,0.059108447,0.17675187,0.11307196,0.33828244
146,163455.32557289797,0.06464257,0.24690223,0.059531055,0.17687689,0.11300881,0.3390385
147,161159.30269587247,0.06528711,0.24480438,0.059816506,0.17750813,0.112783045,0.3398009
148,161033.93055795657,0.06665693,0.24575983,0.059973348,0.177199,0.112587936,0.33782288
149,160458.0376995381,0.066727266,0.24440475,0.059906505,0.1781627,0.11247559,0.33832324
150,157737.33143519997,0.06606483,0.24326625,0.06058304,0.17853487,0.11286589,0.33868515
151,158472.04329480935,0.06646655,0.24440885,0.060310457,0.18075497,0.11265403,0.33540514
152,157757.00132214662,0.066327594,0.24370708,0.060853504,0.18100314,0.11280934,0.3352993
153,158202.4293448005,0.067101374,0.2417578,0.06174928,0.18103254,0.11503387,0.33332518
154,155621.13136080463,0.06869448,0.24275112,0.062085483,0.18058746,0.1137333,0.3321482
155,153335.842643353,0.06828814,0.24128257,0.062842175,0.18026125,0.114215426,0.33311036
156,151350.58127062488,0.06820751,0.24074414,0.063102044,0.18141428,0.114169516,0.33236253
157,150003.62732296623,0.068910494,0.24069235,0.06371612,0.18231776,0.114076614,0.33028674
158,154489.2482799071,0.06948975,0.24072373,0.06430239,0.1822934,0.114564784,0.32862595
159,155358.09892687117,0.069823,0.239397,0.063953884,0.18309525,0.114821695,0.32890913
160,158049.39579615186,0.069626205,0.2392698,0.063774265,0.18312468,0.11476065,0.3294445
161,154329.65475328488,0.06937246,0.24044417,0.063889936,0.18272217,0.11505131,0.32851994
162,156973.1020191374,0.069553845,0.24111484,0.06417899,0.1828202,0.11499661,0.3273355
163,157636.88515677897,0.070166536,0.23955022,0.06445415,0.1833254,0.11542243,0.32708126
164,163591.83255919945,0.07115194,0.23952413,0.06466351,0.183519,0.115652844,0.32548857
165,164608.39327256184,0.071202464,0.2385128,0.06505633,0.18336006,0.11584041,0.32602796
166,165139.64485204362,0.0714592,0.23752493,0.065191485,0.18385874,0.11552407,0.32644168
167,162689.8586004614,0.07181689,0.23856571,0.06488719,0.18352196,0.11474502,0.32646322
168,165459.8706978625,0.07247996,0.23919156,0.064855725,0.18288471,0.11476133,0.32582673
169,162606.18328165976,0.07262446,0.23863968,0.06453355,0.18377744,0.11468913,0.32573575
170,161582.4947328321,0.072568074,0.23902895,0.06446318,0.18294135,0.11442693,0.32657152
171,161607.06292274632,0.07239205,0.2391907,0.06391742,0.18340464,0.114171416,0.32692385
172,167869.72249980914,0.07237139,0.24021032,0.063983604,0.1825058,0.11469341,0.32623547
173,165113.9308428983,0.07222142,0.2389839,0.063704416,0.182824,0.11496435,0.32730195
174,166236.2211991484,0.07231856,0.23930077,0.06352442,0.18341398,0.11503391,0.32640833
175,167986.5068943633,0.072045125,0.23977435,0.063199915,0.18353279,0.11429843,0.3271494
176,166536.49262520703,0.07113507,0.24107471,0.062825084,0.18284719,0.114431955,0.32768595
177,165479.97105812206,0.07035056,0.24108268,0.06297984,0.18249075,0.114445955,0.3286503
178,165741.6608122365,0.069555804,0.23995368,0.062665775,0.18307623,0.11459885,0.3301497
179,162567.55768353943,0.06955961,0.24033082,0.0626667,0.18246263,0.11481149,0.33016878
180,159558.61367739568,0.06877906,0.2409849,0.062321935,0.18263301,0.11481813,0.3304629
181,157309.71687212042,0.06817181,0.24220082,0.06226547,0.1817197,0.114184886,0.33145726
182,158422.60350709385,0.067871444,0.24256574,0.062620096,0.18054792,0.11475225,0.3316426
183,155650.54661115713,0.06790297,0.24266939,0.062408704,0.18097913,0.11432582,0.33171394
184,155013.72017850637,0.06763361,0.24234161,0.06261029,0.17990777,0.11496715,0.33253962
185,156761.8009173702,0.0670718,0.24220887,0.0626707,0.17988743,0.11452561,0.33363554
186,157591.94557070304,0.067124896,0.24225676,0.062661886,0.18015037,0.114534035,0.3332721
187,159694.5550351369,0.067858696,0.24202164,0.06265999,0.18070881,0.114571296,0.33217958
188,157104.01778677883,0.06812349,0.24051793,0.06298543,0.18126048,0.11472636,0.33238629
189,161578.40105816675,0.06849864,0.2411616,0.06347627,0.18062487,0.1144251,0.3318135
190,161533.55016605774,0.06908607,0.24117811,0.063574694,0.18110093,0.11379589,0.33126432
191,163370.5582154331,0.06977684,0.24217322,0.06391432,0.18095706,0.11377699,0.32940155
192,163874.89174135448,0.06987672,0.24028967,0.06413614,0.18144569,0.11368884,0.33056292
193,164506.869761233,0.070783496,0.24058384,0.064472996,0.18113485,0.113485724,0.32953915
194,165650.7283324276,0.07113521,0.23994142,0.064801894,0.18140246,0.113690116,0.3290289
195,164625.41176775392,0.07116886,0.23941797,0.06416237,0.18221644,0.113195084,0.3298393
196,161852.74192918304,0.071592525,0.23934264,0.06442054,0.1820435,0.11323795,0.32936284
197,163287.01816952505,0.07263962,0.23955095,0.064750224,0.18217506,0.11357975,0.32730445
198,163154.60179964587,0.07239971,0.23915918,0.06449614,0.18280073,0.113748915,0.32739538
199,159562.97466982965,0.072578676,0.23842473,0.064706974,0.18261102,0.11426063,0.32741797
200,154669.25787343777,0.07257696,0.23841105,0.064766206,0.18278213,0.11425594,0.32720768
201,151317.76500501772,0.07236962,0.23868777,0.0649623,0.1822282,0.11444901,0.32730308
202,151797.2706856172,0.072528094,0.23815,0.065072894,0.18282911,0.11447991,0.32694003
203,153617.1553131735,0.0721201,0.23897766,0.06482728,0.1830396,0.11437294,0.32666242
204,149492.97800058126,0.07161553,0.23908134,0.06501827,0.18213052,0.11482154,0.32733274
205,145566.87351472117,0.07136096,0.24067314,0.06461866,0.18112336,0.114475235,0.32774857
206,146923.3967866935,0.07092105,0.24085438,0.0648627,0.18031837,0.11434494,0.32869852
207,146290.40006488175,0.07071735,0.23994939,0.06445947,0.18138495,0.11453284,0.32895598
208,147223.43732569003,0.070151724,0.24055155,0.06412237,0.18165703,0.11463611,0.32888123
209,150237.9691567233,0.069314346,0.23907907,0.06402558,0.18251303,0.114965774,0.3301022
210,154494.19706742096,0.06923288,0.23981792,0.0639664,0.18241622,0.11450323,0.3300633
211,155259.4302235918,0.06973699,0.2409232,0.06350397,0.18295655,0.113762006,0.32911733
212,156164.40562871285,0.070443414,0.24079038,0.063555166,0.18229802,0.113413975,0.329499
213,157958.1602634058,0.07060052,0.2409265,0.06385908,0.18208562,0.11303978,0.32948843
214,158444.83809433866,0.07062126,0.242234,0.06338562,0.18181062,0.11227391,0.32967457
215,154919.33213770762,0.07060512,0.24274975,0.06289856,0.18273924,0.1120269,0.32898045
216,158072.85865723668,0.07101206,0.24256814,0.06295422,0.18298253,0.11293018,0.32755286
217,159603.78169613125,0.07195412,0.24233902,0.06278128,0.18317418,0.11295271,0.32679868
218,164093.63016858982,0.07184577,0.24192385,0.062262923,0.18353988,0.11320223,0.32722542
219,165497.88061902244,0.07181327,0.24292538,0.061520837,0.18263291,0.11305002,0.3280576
220,164612.677264444,0.070723504,0.24364005,0.06124308,0.18250127,0.11328257,0.3286095
221,164268.47601091317,0.070929594,0.24414612,0.06092386,0.18277511,0.11321963,0.3280057
222,165596.17612533126,0.07105545,0.24372716,0.06076908,0.1824269,0.11377747,0.32824388
223,166510.7663914847,0.07064525,0.24403961,0.060171098,0.18274215,0.11337392,0.32902792
224,165837.78922544006,0.07064617,0.24309951,0.06028231,0.1825747,0.11366681,0.32973054
225,165432.37442438677,0.069988236,0.2433324,0.060136493,0.18270671,0.11359942,0.3302367
226,165604.36467896105,0.06936018,0.24440621,0.05967712,0.18182108,0.11331849,0.331417
227,168551.69701613407,0.06863622,0.24568084,0.059060752,0.18036921,0.11291777,0.33333513
228,167011.52812909876,0.06822889,0.24678846,0.059005193,0.17988329,0.11277617,0.333318
229,165652.40455078488,0.06797273,0.24756916,0.05841467,0.1788742,0.11268067,0.3344886
230,165338.70408764994,0.06770659,0.24804601,0.05827953,0.17848298,0.11257119,0.33491373
231,163205.08113698568,0.06669794,0.24827112,0.05842778,0.17825069,0.11237383,0.33597857
232,165479.03109610485,0.066547036,0.2484145,0.058407646,0.1782562,0.11265596,0.33571863
233,164838.06712019694,0.06606655,0.2480457,0.05829855,0.17833985,0.11241356,0.33683574
234,167843.8661391625,0.06602439,0.24769026,0.058289357,0.17920618,0.112791546,0.3359982
235,168213.68567551777,0.06584569,0.24805275,0.058219865,0.17755008,0.11266901,0.3376626
236,166093.07984317088,0.06584091,0.2483625,0.05825819,0.17739934,0.112582184,0.33755687
237,165872.6206568222,0.065564334,0.24898243,0.05855777,0.1766734,0.11227959,0.3379425
238,167200.51440913285,0.06581504,0.24883342,0.058277357,0.17724939,0.1118984,0.33792636
239,169351.8613776793,0.06617718,0.24824876,0.058826618,0.17672361,0.11210442,0.3379194
240,170366.12414612403,0.06599419,0.24867047,0.058735687,0.17697832,0.11248285,0.33713847
241,170781.3795813671,0.06583317,0.24858448,0.058221634,0.17710397,0.11202364,0.3382332
242,172388.053787902,0.06583661,0.24730892,0.058678813,0.17767443,0.1124686,0.33803263
243,169781.71294181916,0.06544679,0.24668285,0.05824198,0.17900136,0.11215327,0.33847377
244,172180.65089065858,0.06559583,0.24637209,0.058555108,0.17896812,0.11186734,0.3386415
245,171757.02031553246,0.06570079,0.24659193,0.058651198,0.17888284,0.1117294,0.3384439
246,172577.54299796687,0.0662949,0.2477257,0.058872316,0.17823327,0.11237854,0.33649534
247,173408.92068459606,0.0664121,0.24637924,0.05894573,0.17840488,0.11280839,0.33704963
248,171697.15417136703,0.06678697,0.24680509,0.05906642,0.17814016,0.11294394,0.3362574
249,170218.78616182614,0.06646466,0.24727009,0.059392773,0.17752899,0.11237488,0.3369686
250,167974.91511262316,0.06725194,0.24655677,0.0595537,0.178975,0.112194374,0.33546817
251,165460.25587895853,0.06731082,0.24717718,0.05989159,0.17879972,0.11230635,0.33451435
252,163889.21905986924,0.06667125,0.24458209,0.05987217,0.17966142,0.112955384,0.3362578
253,163521.30179861904,0.06715283,0.24383113,0.06030725,0.17878135,0.113499045,0.33642834
254,166456.85374944296,0.06707492,0.24479511,0.060266804,0.1799273,0.1134388,0.33449706
255,165761.22736531374,0.06714552,0.24463217,0.060590237,0.18002266,0.11394938,0.33366007
256,166544.22570752064,0.06718689,0.2438244,0.061108485,0.17987749,0.115015194,0.33298755
257,164968.3837141702,0.067822516,0.24408762,0.0612045,0.1797464,0.11446204,0.3326769
258,163289.07206518672,0.06756716,0.24277061,0.061466146,0.17949507,0.11448539,0.3342157
259,163015.19914187808,0.0675386,0.24212603,0.061188888,0.18090338,0.1141169,0.33412623
260,161386.90021379007,0.06784079,0.24214049,0.061151337,0.18147911,0.11319123,0.33419704
261,162480.12012890124,0.06810418,0.2413612,0.061464112,0.18161575,0.11387857,0.33357623
262,164110.3679241095,0.068347566,0.24073131,0.061190907,0.18242045,0.11369743,0.33361235
263,163502.48518699233,0.068757854,0.24140671,0.06100411,0.18238203,0.11346812,0.3329812
264,164260.3468159728,0.068993814,0.24146391,0.061170664,0.18265581,0.113456346,0.3322595
265,164346.03157872098,0.068868235,0.2414987,0.061128948,0.18319055,0.113426305,0.33188725
266,158454.65856322937,0.06853744,0.2421413,0.060792334,0.18291959,0.113034286,0.33257502
267,158390.47747653187,0.06859513,0.24232723,0.060688544,0.18219872,0.1131328,0.33305758
268,161100.52125750884,0.06881894,0.24200866,0.060837228,0.18206519,0.11324186,0.33302817
269,159957.33749510848,0.06931954,0.24184772,0.06058513,0.18209982,0.11310489,0.33304286
270,155114.61486137376,0.06976706,0.24282932,0.060530424,0.18166883,0.11327422,0.33193016
271,156783.25978097928,0.06962714,0.24340792,0.0604808,0.18158588,0.11328119,0.33161706
272,157636.51289550896,0.06907366,0.24236245,0.06057761,0.18220714,0.11316744,0.3326117
273,156049.4422884268,0.069277845,0.24351166,0.060467944,0.18230486,0.11345483,0.3309828
274,157546.93005072107,0.0684264,0.24288969,0.060085688,0.18274878,0.11333737,0.3325121
275,159016.72588834097,0.0676629,0.24193682,0.060341544,0.18259801,0.11365865,0.33380207
276,159391.79106377537,0.06774733,0.2432159,0.05987424,0.18262549,0.113072924,0.33346415
277,161828.96435438324,0.06778931,0.24392478,0.05968639,0.18294644,0.112448886,0.33320415
278,159316.9314002755,0.06788104,0.24496467,0.059767667,0.1805523,0.112349,0.33448532
279,156658.54556722415,0.06822619,0.24528116,0.059986666,0.18038477,0.111915365,0.33420584
280,158259.5596868805,0.06803631,0.24656387,0.059723195,0.18011619,0.11197247,0.33358797
281,160674.22618946683,0.06758736,0.24692385,0.059685025,0.17999907,0.111957006,0.33384767
282,159620.81377536248,0.06749402,0.2473887,0.059592996,0.18074293,0.11243739,0.33234394
283,157750.1301186491,0.06769868,0.2465333,0.059608757,0.18156348,0.11280392,0.33179185
284,158533.22444562035,0.067886695,0.24593566,0.05948139,0.18102244,0.113039,0.3326349
285,160753.77684518558,0.06724273,0.24593781,0.05923397,0.18077947,0.11286469,0.33394134
286,158819.30150896334,0.06699635,0.24588089,0.059228465,0.18143384,0.11327721,0.3331832
287,159152.01160467474,0.06776595,0.24638443,0.05980388,0.18104705,0.11350085,0.33149782
288,159763.70655690064,0.068008214,0.24532875,0.0599501,0.1816142,0.11371222,0.33138648
289,159581.09677657043,0.0682468,0.24419068,0.059988275,0.18281233,0.113594815,0.3311671
290,160304.97925723315,0.06897687,0.24332492,0.060454708,0.18292943,0.11362491,0.3306891
291,160151.3102192647,0.06895569,0.24362673,0.06022327,0.18279515,0.11314054,0.3312586
292,154495.4914059842,0.06898299,0.24347962,0.060356498,0.18299441,0.1129186,0.33126792
293,150571.81358521018,0.06935887,0.24259537,0.06017366,0.18310624,0.11298449,0.33178136
294,148875.89611202502,0.06889365,0.24228844,0.060197536,0.18443143,0.11257678,0.33161217
295,150531.4049171831,0.06885769,0.24147023,0.0605654,0.18514775,0.11302243,0.33093643
296,150000.1223306309,0.06926576,0.24176036,0.06084476,0.18497844,0.11363799,0.32951266
297,151329.32861872116,0.06917581,0.24102192,0.061010294,0.1857667,0.11367207,0.32935318
298,152178.12883022457,0.069491856,0.23989303,0.061393686,0.1857219,0.11371789,0.32978162
299,149777.12209510384,0.06957119,0.24070825,0.06164458,0.18517628,0.11367265,0.32922706
300,149327.98644037754,0.06988705,0.24026719,0.061823197,0.18552169,0.11348244,0.32901844
301,148628.57485869832,0.06984681,0.24040684,0.06165391,0.18530113,0.11332746,0.32946393
302,153230.04781299387,0.06993095,0.23988067,0.061715685,0.18506435,0.1133208,0.33008754
