step,portfolio_value,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5
25,120955.78818062611,0.0107711665,0.00016737537,0.6218486,0.19760835,0.077436596,0.09216792
26,118765.54455710958,0.01058154,0.00016148205,0.62477666,0.19666384,0.076944575,0.09087191
27,117623.57687601342,0.010166769,0.0001528791,0.62678134,0.19691782,0.07584391,0.09013724
28,119247.78231564199,0.010182672,0.00015190177,0.6258233,0.19782802,0.07604718,0.089966826
29,120216.6552348148,0.009956785,0.00014642338,0.62777495,0.19820262,0.07416029,0.08975882
30,122077.33539767194,0.009843364,0.00014437422,0.62944025,0.19811176,0.07364659,0.088813625
31,118574.10439876845,0.009893385,0.00014261596,0.6273305,0.19861855,0.073892854,0.090122044
32,117761.48103270178,0.009921003,0.00014167053,0.62845904,0.19819117,0.073540814,0.08974634
33,114396.3595330544,0.009834881,0.00013781387,0.62837046,0.19810067,0.07366637,0.08988982
34,115421.3012476291,0.009893784,0.00014022712,0.6246431,0.20070505,0.07349056,0.09112733
35,115425.23507293407,0.010066786,0.00014475048,0.62506276,0.2005004,0.07368199,0.090543285
36,112775.82628462391,0.010073425,0.00014536321,0.6259596,0.19976676,0.073555656,0.09049922
37,113748.764206088,0.010129179,0.00014839001,0.62468547,0.19978921,0.07461624,0.090631574
38,114030.57469216888,0.010357917,0.00015192784,0.62244666,0.20084135,0.074749075,0.09145313
39,112292.67593901257,0.010536293,0.0001578901,0.6247603,0.19894545,0.07447147,0.09112857
40,112229.42641519998,0.0105999485,0.00016113694,0.6239726,0.1990058,0.07453097,0.09172949
41,115245.62625791178,0.010782776,0.00016553485,0.62300706,0.19911338,0.07497438,0.091956876
42,114578.63238391977,0.011026389,0.00017250369,0.622447,0.19836068,0.07592474,0.09206872
43,113695.66958145377,0.011227978,0.00018047034,0.6208256,0.19960275,0.07557266,0.09259052
44,113732.30703220054,0.011308195,0.00018446632,0.62008375,0.19943441,0.07609768,0.09289151
45,111437.06072550363,0.011469273,0.00018917196,0.6176899,0.20050561,0.07647422,0.093671866
46,109798.6965050074,0.011552128,0.00019404873,0.6183726,0.19984245,0.07665092,0.09338783
47,111428.78824568937,0.011723855,0.00020054536,0.6171394,0.19909988,0.07739824,0.09443809
48,114711.49115411843,0.011845364,0.00020466922,0.6168967,0.19906276,0.07728248,0.09470801
49,116206.1564300057,0.011993691,0.0002095716,0.61567956,0.19922884,0.07772294,0.095165394
50,120668.0193781024,0.012023261,0.0002118439,0.6159612,0.19893472,0.07771227,0.095156685
51,120030.57332551228,0.012100931,0.00021303073,0.6156746,0.19895126,0.07804482,0.09501529
52,118965.82650672781,0.012051067,0.0002100861,0.61570954,0.19893348,0.07828755,0.0948082
53,122939.7814762826,0.012082636,0.00021270916,0.615456,0.1989168,0.07848368,0.09484819
54,120709.57350419028,0.0120266965,0.00021252657,0.615709,0.19842726,0.07866076,0.09496371
55,121486.68683277378,0.011929003,0.00020981903,0.6152914,0.19908549,0.07845385,0.095030405
56,121001.53105412278,0.01178668,0.00020836329,0.6162149,0.19828035,0.07839416,0.09511556
57,120195.9865868218,0.011708088,0.00020476793,0.61481553,0.19911392,0.0782524,0.095905356
58,119061.5680872428,0.011597351,0.00020301835,0.6147922,0.19943325,0.077826045,0.09614808
59,121870.97476433287,0.011551006,0.00020148189,0.6141693,0.20059143,0.077495776,0.09599093
60,123261.50550977422,0.0115114795,0.00019894047,0.614469,0.2005611,0.07769571,0.09556384
61,125794.13808888041,0.011469609,0.00019512342,0.61400187,0.2010591,0.077805236,0.095469035
62,124523.20064461317,0.011377484,0.00019102669,0.61621875,0.20001225,0.07768675,0.09451368
63,125627.04152124347,0.011360766,0.00018906001,0.6150267,0.20129673,0.07747953,0.094647154
64,122914.68346779182,0.011275633,0.00018800888,0.6154867,0.20102337,0.07742608,0.094600245
65,124782.4904367362,0.011199279,0.00018451233,0.616077,0.2010671,0.07738779,0.09408426
66,124302.99460438495,0.010958353,0.00017869817,0.6191561,0.19980253,0.0766939,0.09321044
67,122284.31014455245,0.01093152,0.00017428506,0.6176412,0.20095786,0.076611914,0.09368316
68,120174.62325488633,0.01075646,0.00016942108,0.61992085,0.20028652,0.07585823,0.09300852
69,124840.30799631891,0.010507932,0.00016389506,0.6225658,0.19909535,0.07544982,0.09221714
70,125082.19214120854,0.010450904,0.00016246963,0.6225405,0.19938228,0.074788295,0.09267565
71,124802.08196623763,0.010439645,0.000161193,0.6216868,0.20072411,0.07449105,0.09249725
72,123941.24429038775,0.010461398,0.00016146418,0.62223524,0.19974138,0.07477697,0.09262356
73,125144.06796478177,0.010347272,0.00015816008,0.6221326,0.20063943,0.074298665,0.0924239
74,123848.61069814289,0.010359557,0.00015887024,0.6224066,0.20073177,0.07438597,0.09195727
75,126354.71730435407,0.010296356,0.0001573034,0.6236717,0.20030132,0.07399076,0.09158253
76,125627.90076417789,0.010267366,0.00015747175,0.6248824,0.19951999,0.073826395,0.09134636
77,122098.71317849234,0.0103842635,0.00015909634,0.6227594,0.20032303,0.07438295,0.091991164
78,124035.37462809453,0.010411409,0.00015919498,0.62483376,0.19840059,0.0745051,0.091690056
79,129304.77533262304,0.01026398,0.00015429233,0.6269323,0.19709761,0.07440817,0.09114355
80,126391.75891084269,0.010167388,0.00015151249,0.6278644,0.19776657,0.07352729,0.09052291
81,123573.4181842754,0.010087322,0.00014826121,0.6289467,0.1976816,0.07328816,0.08984795
82,124241.29102131406,0.010098383,0.00014948728,0.6292225,0.1967514,0.07328982,0.09048837
83,124267.87532681257,0.010071981,0.00014971141,0.63032097,0.19551757,0.07349992,0.09043983
84,124435.57376253376,0.010169198,0.00015156857,0.6278639,0.19726391,0.073741674,0.09080977
85,126667.75197897841,0.0101680225,0.00015213825,0.628482,0.197215,0.07329483,0.09068809
86,127375.0482122134,0.010161707,0.00015198563,0.6279198,0.19769228,0.07315603,0.090918176
87,127644.17455482963,0.010108566,0.00015119983,0.6267325,0.19915956,0.072846286,0.091001846
88,131481.13175391415,0.010188472,0.00015324997,0.62731934,0.19792761,0.073376164,0.0910352
89,134273.67275324112,0.010207876,0.00015418333,0.6273917,0.19770433,0.07397818,0.09056371
90,132722.38170503115,0.010242559,0.00015321003,0.6263776,0.19856134,0.07396701,0.090698324
91,133103.524393749,0.010196779,0.00015063123,0.6254263,0.19932337,0.07410668,0.09079621
92,135515.95599842112,0.010295317,0.00015554103,0.6250077,0.1987582,0.07437765,0.09140556
93,138025.15126096635,0.010217362,0.0001546282,0.62608397,0.19813752,0.074357234,0.09104926
94,140825.1819951782,0.010142738,0.00015183291,0.6258135,0.19843394,0.07438095,0.091077015
95,139622.02477301197,0.010057756,0.00015007785,0.6262689,0.19732031,0.07464907,0.0915538
96,139922.28796886804,0.010021795,0.00014709428,0.6253434,0.19801942,0.07434508,0.09212323
97,138957.80046235843,0.009798651,0.00014105986,0.6279614,0.19728713,0.07339238,0.09141949
98,139682.09526563933,0.00975917,0.00014012647,0.62849015,0.19708164,0.073229685,0.09129921
99,139452.16908964235,0.009669413,0.00013873042,0.62950265,0.19759212,0.07271132,0.09038584
100,144421.5978748025,0.00950052,0.00013393602,0.6316441,0.19705708,0.072207704,0.08945659
101,145867.45437274853,0.009421734,0.00013012411,0.6314797,0.19721861,0.07200797,0.089741945
102,144953.71092826594,0.009328163,0.00012680712,0.6324163,0.19697309,0.0715764,0.089579284
103,147182.70863215008,0.009119021,0.000121782876,0.6362704,0.19419381,0.0714033,0.08889173
104,149026.71661687095,0.008947827,0.000118128315,0.6375506,0.1944027,0.070420966,0.088559724
105,150381.50909885665,0.008833723,0.00011315034,0.639305,0.19377336,0.07018597,0.08778876
106,151841.8793041391,0.008731984,0.00011089985,0.6390638,0.19478095,0.06971064,0.0876018
107,146463.52162379742,0.008539305,0.000108289554,0.64195067,0.19313389,0.069009185,0.08725872
108,149364.78058498676,0.008373386,0.0001035963,0.64262486,0.19364938,0.06863795,0.08661068
109,149322.3579019765,0.00827218,0.00010238957,0.6427861,0.19479997,0.068012305,0.086027116
110,152545.18648510042,0.008306923,0.0001027093,0.6437236,0.19309549,0.06841991,0.086351424
111,153203.7077494972,0.008290883,0.00010086338,0.6436237,0.19399251,0.06782782,0.0861642
112,152975.36901775925,0.008211963,9.925437e-05,0.6444461,0.19395077,0.06760969,0.085682325
113,154139.8196035902,0.0082047265,9.872016e-05,0.6450192,0.19337893,0.067905694,0.08539275
114,152564.34701381836,0.008105343,9.6424636e-05,0.6468177,0.19287245,0.06712061,0.08498752
115,153251.12616131903,0.00806493,9.474612e-05,0.6466519,0.19360808,0.066953324,0.084627
116,151040.30451761154,0.008035848,9.367369e-05,0.64553815,0.19469544,0.06689758,0.084739394
117,156274.25074029277,0.008120081,9.565845e-05,0.6468336,0.1932178,0.06704321,0.08468964
118,154896.42833157643,0.008028036,9.3500785e-05,0.6480831,0.19308703,0.06672993,0.08397839
119,151381.2794504392,0.007976761,9.263844e-05,0.64879686,0.1930273,0.06631743,0.08378901
120,153470.66376909404,0.007990265,9.3011055e-05,0.6482175,0.19328238,0.06640016,0.08401668
121,154179.39737041277,0.00798166,9.274692e-05,0.6476941,0.19326879,0.06611285,0.08484992
122,153069.45266595637,0.008064148,9.429818e-05,0.64684236,0.19399007,0.06630908,0.08470007
123,155501.77626438852,0.008185565,9.620195e-05,0.64478314,0.19518924,0.06682343,0.08492236
124,156276.21236272188,0.00830686,9.830675e-05,0.6446033,0.19505277,0.067101754,0.08483703
125,157002.9469170645,0.008434453,0.000101465615,0.64291537,0.19557457,0.06762703,0.085347034
126,154842.6172477661,0.008543655,0.000104555475,0.6421745,0.1952087,0.067971155,0.08599734
127,155551.28880073948,0.008738626,0.00010905639,0.6399452,0.19630705,0.06857111,0.086329006
128,152337.96487820003,0.0088049825,0.00011175755,0.6391452,0.19659261,0.068620935,0.08672452
129,153807.13111636447,0.00886106,0.000112459886,0.63874245,0.19625534,0.06916458,0.08686408
130,156068.83674135472,0.008993307,0.00011616325,0.6371702,0.19682674,0.06953883,0.087354794
131,160648.1370039052,0.009087397,0.0001180906,0.6371252,0.19634108,0.0699831,0.08734512
132,161422.320103686,0.00920903,0.000120078956,0.6356331,0.19679388,0.07041692,0.08782683
133,160848.16367349672,0.009221428,0.00012003049,0.6357845,0.19605993,0.07026752,0.08854656
134,160664.5269672148,0.009331803,0.00012217126,0.63530797,0.19554766,0.070906855,0.08878359
135,161928.41767861455,0.00935706,0.00012226652,0.6352203,0.1956153,0.070792206,0.08889285
136,155424.46374917545,0.00937882,0.0001236109,0.63465387,0.19592601,0.07096658,0.08895108
137,155414.0097689262,0.009434468,0.00012415378,0.6342994,0.19604321,0.07113502,0.088963695
138,155405.72405352103,0.009369712,0.0001239353,0.63557106,0.19571559,0.07078099,0.08843867
139,155823.93513597507,0.00933798,0.00012309816,0.6345792,0.1963648,0.07109485,0.08850005
140,156358.83729363396,0.0094385715,0.00012481521,0.6356222,0.19469734,0.07119799,0.08891908
141,155782.72951879457,0.009428954,0.0001250909,0.6350772,0.19582823,0.070963204,0.08857738
142,160424.48307270408,0.0093508065,0.0001237018,0.63479,0.19549064,0.070854984,0.08938984
143,161559.42805632352,0.009358696,0.0001239967,0.6344437,0.19595087,0.07135171,0.08877102
144,159427.71742392506,0.009488951,0.0001279963,0.6323347,0.19660726,0.0715722,0.08986892
145,155326.67877160743,0.009515868,0.00013016482,0.6316995,0.1975805,0.07145117,0.089622796
146,156136.0262602696,0.009559936,0.00013074337,0.6309405,0.19722317,0.072188064,0.089957714
147,163912.68969252353,0.009705332,0.00013603689,0.62882763,0.1979271,0.07262053,0.09078339
148,166683.11234389668,0.0096330345,0.00013388091,0.63256794,0.19588353,0.07229678,0.089484856
149,164713.65573707095,0.009591425,0.00013419836,0.63106847,0.19793728,0.07141248,0.0898562
150,162144.31679555302,0.009661596,0.00013631948,0.6314116,0.19606338,0.0720554,0.090671584
151,162895.80971901753,0.009713005,0.00013455446,0.63341373,0.19468547,0.072020404,0.090032846
152,162522.91520599325,0.009697189,0.00013672169,0.6358665,0.19292119,0.072117426,0.089261
153,164498.25493943796,0.009725421,0.00013752343,0.63435525,0.19329153,0.07250325,0.089986965
154,161470.03039827297,0.009957033,0.00014184616,0.63321364,0.19423741,0.07192147,0.09052853
155,158787.3396963661,0.010012649,0.00014504112,0.6337194,0.19333614,0.072232835,0.09055403
156,157728.57323493474,0.01023819,0.00015120403,0.63231295,0.19281676,0.07290989,0.09157101
157,156325.33116056575,0.010469445,0.00015692992,0.6309532,0.19391407,0.073181935,0.091324404
158,158866.85730600558,0.010541276,0.00015888122,0.629797,0.1943482,0.07355407,0.09160056
159,158861.05207092236,0.010534322,0.00015873264,0.6290821,0.19529544,0.07303375,0.09189575
160,160990.7082772652,0.010681072,0.0001642524,0.6282873,0.19502218,0.07369588,0.09214935
161,156946.32236983706,0.0106700165,0.00016331943,0.62862,0.1944567,0.073955126,0.09213477
162,158679.19884590362,0.010570844,0.00016277698,0.62977,0.19367464,0.074071765,0.09175002
163,158898.02219854094,0.010597238,0.00016436004,0.6288886,0.19422053,0.07426052,0.0918687
164,162364.71737112544,0.010729755,0.00016697071,0.62780666,0.19489218,0.074149534,0.092254825
165,162790.69699745136,0.010774309,0.00016848686,0.6279854,0.19417454,0.074379995,0.09251722
166,165114.54270690223,0.010748707,0.00016856528,0.6279542,0.19448866,0.07428801,0.09235189
167,164343.10679854927,0.010776605,0.00016923383,0.6286556,0.19402505,0.074504964,0.09186859
168,164628.27922842096,0.010820344,0.00017137665,0.6265492,0.1955102,0.074747175,0.092201695
169,162585.37963563277,0.010791814,0.00017179314,0.6267184,0.19529207,0.0744874,0.09253846
170,164507.9767850667,0.010877045,0.00017268801,0.6243369,0.19678652,0.074712366,0.09311453
171,165038.6865498656,0.010865279,0.00017246608,0.6244801,0.19624622,0.07485351,0.09338242
172,170488.6824246008,0.010882074,0.00017159844,0.6241542,0.19620742,0.07515218,0.09343249
173,168122.89636703808,0.010804586,0.00016977506,0.6245771,0.19628443,0.07497529,0.0931888
174,171530.6020198549,0.010869346,0.00017003408,0.6229054,0.19755249,0.07506725,0.09343551
175,172159.84787188363,0.010838927,0.0001687834,0.6233925,0.19722478,0.07494159,0.09343338
176,168354.70924117623,0.010724526,0.000164305,0.6240819,0.196833,0.07482463,0.09337171
177,167682.18970830724,0.010582968,0.00015863373,0.626051,0.19652095,0.074326254,0.09236021
178,165936.27052577474,0.010436481,0.00015408416,0.6254563,0.19809425,0.07389415,0.09196477
179,162634.29465348352,0.010437387,0.00015428524,0.62661064,0.19605258,0.07401131,0.09273369
180,156913.69159234135,0.010357159,0.00015066593,0.62679404,0.1966777,0.073671095,0.09234923
181,156009.65986843623,0.010205598,0.00014792202,0.62948275,0.19538827,0.07311413,0.09166128
182,157987.25994950108,0.010179728,0.00014723235,0.62883335,0.19586687,0.073517874,0.09145495
183,153018.3336232305,0.010253287,0.00014854062,0.6289876,0.19552958,0.073231444,0.091849566
184,153292.8652682409,0.010191934,0.000146784,0.62959605,0.19585925,0.07269583,0.09151019
185,154071.78969939874,0.010134365,0.000145641,0.6302219,0.19502579,0.07291147,0.09156071
186,154916.1716404487,0.01020716,0.00014688473,0.6305986,0.19502994,0.07284917,0.09116818
187,157773.49178972008,0.010307,0.00014876883,0.63144565,0.19454245,0.07297132,0.09058484
188,153144.0088868637,0.010338095,0.00015060413,0.6300541,0.1957652,0.07278078,0.090911195
189,156571.0890250827,0.0105107995,0.00015643124,0.62995374,0.19451559,0.07337308,0.09149028
190,155677.70944898023,0.010475552,0.00015638019,0.6309781,0.19389653,0.0732002,0.091293275
191,158106.60571454838,0.010562587,0.00016133593,0.6325078,0.19263382,0.073131196,0.09100324
192,158570.53093330516,0.010617229,0.00016230291,0.63134104,0.19367214,0.07302599,0.09118137
193,159611.23784294768,0.010868361,0.00017064717,0.6297139,0.19417115,0.073271826,0.09180408
194,162100.31597556212,0.010953468,0.00017494248,0.6299726,0.19266297,0.07379562,0.09244044
195,161851.10512735465,0.011040025,0.00017930123,0.6278928,0.19432582,0.07361035,0.09295166
196,158964.3274151976,0.011242389,0.00018613799,0.62617046,0.19491072,0.074428596,0.09306166
197,161810.78065828152,0.011414441,0.00019129674,0.6228029,0.19635028,0.07516805,0.094072945
198,161165.87413799667,0.011511136,0.00019483693,0.62236404,0.19570643,0.075594105,0.09462952
199,157422.2148485534,0.011678409,0.00019987102,0.61917394,0.19692557,0.07636601,0.095656075
200,156226.69830870323,0.011740068,0.00020158349,0.61891407,0.1971077,0.076570116,0.0954665
201,152595.48187991188,0.011719385,0.00020126949,0.61862516,0.19708017,0.07685798,0.095516115
202,153942.84180832334,0.011749288,0.00020186417,0.61691874,0.19787449,0.07697887,0.09627674
203,156312.50886456185,0.011811216,0.00020299865,0.61662734,0.19807997,0.07714056,0.096137956
204,148077.2283182223,0.011763401,0.00019975803,0.6175246,0.19767426,0.077171914,0.09566596
205,145061.49651169684,0.011533461,0.00019155286,0.61999035,0.19686788,0.076639704,0.09477705
206,151360.16127895,0.011367809,0.00018597097,0.6212269,0.19708206,0.0762619,0.093875445
207,155169.16083367393,0.011278691,0.00018191386,0.622954,0.19612293,0.07603571,0.093426734
208,155635.6900836053,0.011221808,0.00018013341,0.62395453,0.19629791,0.07532595,0.09301956
209,159699.19071885452,0.011137055,0.00017651715,0.626199,0.19525972,0.074502654,0.09272517
210,161737.94371596896,0.011112239,0.0001731548,0.62708277,0.19453493,0.074590065,0.09250681
211,162776.57117889484,0.011021404,0.0001704146,0.6290416,0.19335459,0.074181035,0.09223102
212,163980.9102363545,0.010906231,0.00016704516,0.62981945,0.1936181,0.07369982,0.09178934
213,166685.55366561277,0.01079204,0.0001650919,0.62926877,0.19464843,0.07333549,0.0917903
214,166523.9858967261,0.010822031,0.00016522307,0.6292783,0.19470407,0.0733545,0.091675796
215,164124.2645452643,0.010856508,0.0001657,0.6301259,0.193512,0.07403572,0.09130427
216,167511.1924905867,0.01084026,0.00016759655,0.62969786,0.19347583,0.07411275,0.09170577
217,167222.05958142967,0.010822772,0.00016751283,0.6294241,0.19428515,0.07388437,0.0914162
218,171025.8077275766,0.010835988,0.00016761769,0.627699,0.19562219,0.073827825,0.09184728
219,169723.71176641516,0.01079429,0.0001674859,0.6284574,0.19479117,0.07373738,0.0920523
220,169648.58189804712,0.010725986,0.00016375261,0.6260949,0.19619958,0.07473879,0.09207703
221,170835.94027835852,0.010653891,0.00016109008,0.62601405,0.19631507,0.07487125,0.091984615
222,172119.19309852927,0.010520519,0.00015492746,0.6268292,0.19636253,0.07496445,0.0911684
223,170881.20053100167,0.010433527,0.00015042291,0.62549186,0.1978909,0.074656755,0.09137647
224,173062.2264707637,0.010225645,0.00014618345,0.62689334,0.19788687,0.0742352,0.09061267
225,172708.51301292807,0.010097808,0.00014156694,0.6275169,0.19753018,0.07428304,0.090430565
226,173451.57416698235,0.009924105,0.00013763111,0.62783647,0.19798188,0.07365386,0.09046602
227,173968.20472745132,0.009732025,0.00013132063,0.6309589,0.1961953,0.07336355,0.08961886
228,172595.66622333997,0.009585324,0.00012685225,0.6307961,0.19688794,0.07286767,0.08973612
229,171554.21569019408,0.009357125,0.00012108099,0.6334672,0.19550748,0.0721179,0.089429215
230,171863.58726009284,0.009193412,0.00011670218,0.63464105,0.19614609,0.07131811,0.08858467
231,169193.0779895195,0.009085271,0.000114313574,0.63546383,0.1963939,0.07088437,0.08805826
232,171458.68748341608,0.009043491,0.00011308903,0.6367207,0.19558237,0.07072895,0.087811396
233,169374.04613660858,0.0090434775,0.00011264678,0.6375023,0.19556482,0.070498616,0.08727816
234,173165.8571795861,0.009000155,0.00011168958,0.63804775,0.19495556,0.070370235,0.08751459
235,173276.84584935568,0.008928993,0.00010959104,0.6384451,0.19484852,0.0702542,0.08741358
236,171353.61315211657,0.008960284,0.00011039168,0.6392705,0.19394334,0.070255004,0.08746046
237,172284.91673718346,0.008952633,0.00011017329,0.6394483,0.19357738,0.07018821,0.08772338
238,173457.17932636643,0.008990628,0.00011065913,0.6388234,0.19483681,0.0699478,0.08729072
239,172705.8824811105,0.009041457,0.00011196516,0.6391623,0.19434442,0.07033691,0.0870029
240,175088.47962871625,0.009073888,0.000112511625,0.6387932,0.1945084,0.070361815,0.08715016
241,178951.60214894277,0.008996375,0.00011096032,0.6413751,0.19287784,0.06985578,0.08678392
242,179299.3462748104,0.0090138195,0.00011288828,0.6395536,0.19447015,0.069878615,0.086970985
243,177776.57333544487,0.009060555,0.000113898546,0.6406165,0.19284181,0.06995818,0.08740908
244,180140.49880570563,0.00911709,0.000115705865,0.63982886,0.19401199,0.06974789,0.087178566
245,180003.50535514767,0.009073864,0.000115058036,0.6402357,0.19276448,0.07005352,0.08775735
246,180262.062472916,0.009223816,0.00011765906,0.6388185,0.19288352,0.070701286,0.088255234
247,180205.46067387456,0.009288058,0.00012027757,0.63840455,0.19351828,0.070436046,0.08823268
248,179736.59116982447,0.009341828,0.00012207161,0.63666683,0.19440314,0.07074192,0.08872418
249,178259.71802183046,0.0095468275,0.00012623529,0.6339869,0.19581413,0.07139588,0.08913005
250,176207.70481863318,0.009705047,0.00013065952,0.6321742,0.19598827,0.07195836,0.09004344
251,174664.3104070076,0.009836698,0.00013379497,0.6311974,0.19622496,0.0723102,0.09029691
252,171019.56635582272,0.009786603,0.00013265661,0.6302286,0.19749287,0.072024174,0.090335175
253,171318.68029500663,0.009920693,0.00013554568,0.6285158,0.19788413,0.07257869,0.09096506
254,175387.83132722045,0.009930076,0.00013532027,0.6300232,0.19653317,0.072608516,0.09076977
255,177270.59987121815,0.009918802,0.00013616189,0.6314701,0.19563687,0.07241801,0.09042004
256,179511.8121396409,0.009900985,0.00013370276,0.63112706,0.19536293,0.072812416,0.09066292
257,180132.37583235034,0.009847039,0.00013248435,0.6328886,0.19493365,0.07208944,0.090108834
258,179396.96498114907,0.009738175,0.00013027042,0.6352841,0.19325282,0.072004385,0.08959023
259,178417.57972327532,0.009661204,0.0001291659,0.63443863,0.19425118,0.071274355,0.09024553
260,176753.32158236837,0.009709931,0.00013038711,0.6353137,0.19422792,0.07100571,0.089612454
261,178436.2834669011,0.009690797,0.00013169236,0.6345566,0.19445866,0.07101512,0.09014712
262,180672.82848129887,0.00957569,0.00012987273,0.63587266,0.19379815,0.07067546,0.08994813
263,179837.62747299732,0.009520589,0.00012948678,0.63715917,0.19323362,0.07037068,0.08958656
264,181108.08958587988,0.009438142,0.00012848989,0.6373238,0.19312632,0.07007168,0.08991163
265,182146.18153633666,0.009352617,0.00012766814,0.63801855,0.19285902,0.06989603,0.089746185
266,181636.86432526968,0.009360178,0.00012707517,0.6373547,0.19343211,0.06986516,0.089860894
267,182741.34637286916,0.009313939,0.00012637996,0.6369176,0.19434746,0.06993687,0.08935776
268,185481.93084359003,0.009294148,0.00012648873,0.6359264,0.19510765,0.07012689,0.08941833
269,183368.98588694888,0.009322494,0.00012783898,0.6341376,0.19603385,0.070563205,0.08981497
270,177181.1492748616,0.009302566,0.00012690513,0.63488984,0.19536544,0.07067203,0.089643195
271,180732.59361828008,0.009178074,0.0001245414,0.6359613,0.19475427,0.07062058,0.08936126
272,190242.73055411145,0.00906358,0.00012227586,0.63668865,0.19471131,0.07049737,0.08891684
273,188724.30650283236,0.008971136,0.00011842255,0.6398338,0.19293548,0.07013566,0.08800543
274,188371.33962149767,0.008834777,0.00011354394,0.6407865,0.19337521,0.069263,0.08762693
275,190215.79703517302,0.008740814,0.00011206379,0.64259917,0.19177416,0.06898821,0.08778561
276,189992.64985744664,0.008825,0.000111364774,0.641798,0.19220775,0.06936199,0.08769591
277,194635.17621298923,0.008778984,0.0001093638,0.64271253,0.19226946,0.06871651,0.0874131
278,192107.3552023759,0.008711479,0.00010774736,0.64265305,0.19266978,0.06876043,0.087097526
279,188208.14777889935,0.00872079,0.00010690071,0.64088434,0.19376582,0.06898208,0.08754007
280,190629.1057935696,0.008667761,0.0001061366,0.64253175,0.19290671,0.06861912,0.08716849
281,189927.11401964442,0.008644094,0.00010533292,0.6438671,0.19118598,0.06924485,0.08695265
282,189022.59644218677,0.008690861,0.00010724741,0.6429236,0.19163324,0.06913601,0.08750905
283,186882.65858197495,0.008660816,0.0001055905,0.6445822,0.1913228,0.06872013,0.08660845
284,188398.99713227167,0.0086258715,0.00010563413,0.64364374,0.19202039,0.06844739,0.08715692
285,193622.54957293387,0.008748265,0.00010900503,0.64296293,0.19183016,0.068921424,0.08742829
286,193375.4767075735,0.008708978,0.0001069422,0.64381546,0.19149163,0.06897593,0.08690104
287,192099.9830367751,0.008746443,0.0001077506,0.64338255,0.19205935,0.06898121,0.08672266
288,191633.49044585196,0.008723729,0.0001069187,0.6439263,0.19147636,0.06927549,0.08649118
289,190898.20983106454,0.008884177,0.00010765002,0.6413314,0.19322298,0.0695282,0.08692562
290,194187.48175013825,0.008916838,0.00010998158,0.64275396,0.19179419,0.069671124,0.08675381
291,194988.29530695916,0.008902669,0.000108716056,0.6429204,0.19153967,0.06960548,0.086922996
292,192276.30990259515,0.008951828,0.000109774046,0.6428757,0.191841,0.06960089,0.0866208
293,188624.53230535763,0.0088838665,0.00010817759,0.6439467,0.19077376,0.069415644,0.086871915
294,187454.10202905067,0.008968917,0.00011052811,0.6429439,0.19155341,0.069421224,0.08700201
295,190990.43488094452,0.009012647,0.00011138264,0.6427653,0.19159387,0.06941004,0.08710684
