step,portfolio_value,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5
56,89354.54279257136,0.412821,0.04225435,0.03366954,0.011864101,0.028426792,0.47096413
57,94447.77915755943,0.4125843,0.042212788,0.033536647,0.011922953,0.028429562,0.47131374
58,96536.15126406873,0.41241986,0.042372663,0.03374674,0.01193239,0.028542014,0.47098637
59,96298.52985982932,0.41309795,0.042356085,0.033863723,0.011998967,0.02851617,0.47016695
60,103266.0464018257,0.41272926,0.042970344,0.034427766,0.012235235,0.029001774,0.46863553
61,100259.39012571638,0.41270366,0.04290985,0.034361493,0.012180665,0.029000634,0.46884373
62,99516.96007345569,0.41411427,0.04219397,0.033965822,0.0120143425,0.028684326,0.46902728
63,99764.1990427451,0.41382706,0.04225471,0.03401724,0.012120085,0.028620522,0.46916038
64,100421.27183177625,0.41259262,0.042609155,0.034078874,0.012169641,0.028771566,0.46977812
65,101412.38333586103,0.41353604,0.042260963,0.03389088,0.011944768,0.028570764,0.46979654
66,99632.07119055968,0.41426462,0.042142197,0.033785686,0.011923757,0.028375585,0.4695082
67,98808.1536173824,0.4137625,0.04227847,0.03380843,0.011893939,0.028376898,0.46987975
68,98157.32654583843,0.41299456,0.041722737,0.033386603,0.011751641,0.027934557,0.47220987
69,97158.2240562687,0.4126191,0.041844808,0.033642773,0.011879892,0.02808364,0.47192982
70,98143.45790385215,0.41157997,0.042039882,0.03349435,0.011805625,0.028345412,0.47273475
71,99736.10581169867,0.41139117,0.041707672,0.033177756,0.011679984,0.028116874,0.47392666
72,98888.83711868481,0.41215116,0.042148523,0.033631578,0.011786355,0.028372236,0.47191012
73,99075.77716558645,0.411157,0.042071782,0.033318687,0.01164332,0.028256126,0.47355318
74,99804.9820192604,0.4122361,0.041838404,0.03323177,0.011702755,0.028146802,0.4728441
75,99182.2651397301,0.41333878,0.04152225,0.033122282,0.011564762,0.02788245,0.47256947
76,102349.21858322191,0.41397533,0.041588344,0.033253532,0.011586974,0.027864568,0.4717312
77,100634.68415712703,0.41381195,0.041370578,0.032970797,0.011509124,0.027744662,0.47259283
78,98783.23245198844,0.41376075,0.041046508,0.032626737,0.011249356,0.027504588,0.47381207
79,100356.4571982709,0.41395786,0.040827774,0.032474063,0.0112578375,0.02745733,0.4740251
80,99731.3237893094,0.41414842,0.040761616,0.03242973,0.01130373,0.02743351,0.4739229
81,99575.3507015553,0.4146489,0.040768612,0.032510083,0.011229427,0.027323026,0.47351992
82,100126.49826242847,0.4150573,0.040956125,0.03265718,0.011300327,0.027422216,0.4726069
83,99912.19377009435,0.41449288,0.041209955,0.032777987,0.011350127,0.02751442,0.4726546
84,99503.67077222545,0.41451126,0.04092628,0.03263658,0.011273451,0.027446276,0.4732061
85,99145.10628162134,0.414701,0.04126401,0.032932714,0.01146685,0.027764317,0.47187108
86,99337.16588451916,0.41489282,0.04138095,0.03298348,0.011482519,0.027728673,0.47153163
87,100173.95965898994,0.41522768,0.041236233,0.03295426,0.011426008,0.027674336,0.47148147
88,100072.03335074178,0.41484177,0.04180242,0.03336575,0.011602313,0.027986145,0.4704015
89,99094.03659501197,0.41456267,0.041861285,0.033313002,0.011534556,0.028049339,0.47067907
90,98595.85865671241,0.41368097,0.041648224,0.033099618,0.011517429,0.027929442,0.47212428
91,100577.00582107484,0.41349807,0.041685853,0.03314163,0.011482971,0.02800526,0.47218627
92,101922.11239529308,0.41325536,0.041608248,0.032907538,0.011337211,0.027924709,0.47296694
93,100727.65340527425,0.4144891,0.041792765,0.033098742,0.0114378305,0.02800971,0.47117186
94,103368.93781915266,0.4146553,0.041882396,0.033354428,0.011546506,0.027965685,0.47059563
95,102600.10778352883,0.4142781,0.041807964,0.03325443,0.011525516,0.027871609,0.4712624
96,101711.17992803737,0.4143321,0.041421935,0.032888923,0.011402786,0.027756527,0.47219768
97,102149.38837228798,0.41436902,0.04130741,0.03279281,0.011323294,0.027619977,0.47258747
98,101971.32182103775,0.41299778,0.041045155,0.032420997,0.011136877,0.027370978,0.4750282
99,103318.57006919812,0.41349688,0.04112478,0.032407388,0.011008839,0.027432233,0.47452992
100,105901.97986312871,0.41437647,0.040526737,0.03214498,0.010864529,0.026929764,0.47515753
101,106277.22987700744,0.41411904,0.04077386,0.032426037,0.011040656,0.027072126,0.4745682
102,106185.98970397108,0.41362143,0.04087405,0.032397196,0.011003924,0.027174769,0.47492862
103,109508.62044734415,0.4133931,0.040654644,0.03221796,0.010914946,0.02697818,0.47584113
104,114972.06780197748,0.4138135,0.040629942,0.032103784,0.010901872,0.027032126,0.47551867
105,118536.29765920676,0.41517138,0.04069981,0.03201703,0.010796961,0.027047444,0.47426736
106,119935.62381131567,0.41596913,0.040676646,0.03203354,0.010816243,0.026984047,0.47352034
107,120254.42725738634,0.41714317,0.040284354,0.031945232,0.010768586,0.026593976,0.4732647
108,122344.18621838992,0.4160906,0.04039,0.031954486,0.010772684,0.026622986,0.47416925
109,122713.52133515888,0.41701472,0.040223774,0.031962413,0.010648075,0.026518976,0.47363198
110,117458.66164457098,0.41562223,0.0398936,0.031602852,0.010616565,0.026435211,0.4758295
111,119176.78145926939,0.41539234,0.039134126,0.030668052,0.010240078,0.025922796,0.47864267
112,120244.5817318664,0.41563487,0.039548907,0.03109444,0.010431665,0.026274746,0.4770154
113,121100.65804631074,0.41467616,0.039817456,0.03130182,0.010576924,0.026366292,0.4772614
114,118999.78052213739,0.4147973,0.039530426,0.0310813,0.010473281,0.026218554,0.47789904
115,118942.9084974903,0.41513583,0.039396685,0.031244144,0.010446654,0.026065713,0.47771093
116,116618.55449597401,0.4130131,0.039974846,0.031457685,0.010543393,0.026388174,0.47862282
117,119540.20760635154,0.41395172,0.039578393,0.031118318,0.010450117,0.026395196,0.4785062
118,118493.98900541509,0.41409758,0.039995287,0.031610355,0.010698408,0.026580714,0.4770177
119,111113.53172113752,0.41456226,0.04026011,0.0319645,0.010763771,0.026819631,0.47562966
120,112002.49011114554,0.41449338,0.04051605,0.03208944,0.0108636115,0.027057221,0.47498024
121,112005.2569380194,0.41420466,0.04070775,0.032397736,0.011007503,0.02723281,0.47444946
122,115017.14703068668,0.41486,0.040991396,0.032783903,0.011216485,0.027528852,0.47261935
123,112762.75877810705,0.41509095,0.04137042,0.03326346,0.011423819,0.02782467,0.47102678
124,115170.58194531352,0.41529357,0.041344747,0.03322448,0.011481949,0.027830541,0.47082478
125,111477.6567948005,0.41552457,0.04201711,0.033932507,0.011767523,0.028420014,0.4683383
126,108867.01344620962,0.415225,0.042179193,0.034116976,0.011866157,0.028507981,0.46810472
127,106166.94402260681,0.41285983,0.042401545,0.034169357,0.011966953,0.028670948,0.4699314
128,106611.37388314184,0.41268766,0.042592157,0.03433663,0.012083583,0.028889691,0.46941024
129,104475.69742799239,0.41251117,0.043106638,0.034844805,0.012269209,0.02919801,0.4680701
130,106478.81737287164,0.41329908,0.042955127,0.03489051,0.012339062,0.029079946,0.4674362
131,106897.77273795726,0.41256526,0.04357156,0.035594836,0.012641038,0.02957446,0.46605295
132,106297.29237653891,0.41170597,0.04381685,0.03566556,0.01268855,0.029904084,0.46621892
133,109123.47686721243,0.41133198,0.043943908,0.035604905,0.012693081,0.029944016,0.46648213
134,107543.00029376976,0.41144982,0.04407285,0.035847075,0.012763062,0.03001803,0.4658492
135,111001.98677083066,0.4105098,0.04430712,0.035883684,0.012795054,0.030072402,0.46643192
136,111492.04273710903,0.40981334,0.044735126,0.036095638,0.012927932,0.030362533,0.46606547
137,113156.80661922769,0.4105952,0.04458521,0.036177475,0.012933171,0.030417297,0.46529168
138,112834.57429990114,0.41041026,0.04466784,0.036404964,0.013041733,0.03053271,0.4649424
139,113357.23784761773,0.41069102,0.044906653,0.03645315,0.013147972,0.030644996,0.4641562
140,110155.45449376495,0.4096831,0.044923443,0.036374696,0.013050205,0.030440751,0.4655278
141,112606.54240040788,0.41060996,0.044361,0.035869516,0.01283778,0.03014716,0.4661746
142,110864.4124788491,0.41099867,0.044468284,0.035905086,0.012858519,0.030052798,0.46571663
143,109848.80237976476,0.4114211,0.04402166,0.03547221,0.0126275085,0.029680144,0.4667773
144,108872.95635171927,0.41035417,0.043977145,0.03547148,0.012596263,0.029661765,0.46793923
145,109114.59963213246,0.41022155,0.043908697,0.035485443,0.012549645,0.029641055,0.4681935
146,111231.68617419583,0.40875626,0.044013593,0.035241418,0.012436405,0.02967472,0.46987763
147,110081.23709084984,0.4091036,0.043842744,0.035066467,0.012396228,0.029670408,0.46992055
148,112127.41307756651,0.40919253,0.04387745,0.03509961,0.012372315,0.029538995,0.46991912
149,114853.55839206667,0.40869343,0.044008285,0.035158094,0.012370151,0.029597163,0.47017285
150,110007.21597232456,0.4098857,0.043880336,0.03515602,0.012412142,0.029560518,0.46910527
151,111470.7423809195,0.4096841,0.04407146,0.03522635,0.012351947,0.02967936,0.46898684
152,114006.12735914692,0.41017672,0.043881137,0.035171013,0.012425938,0.029608743,0.4687365
153,114734.01454938893,0.4108602,0.04411117,0.035382688,0.012487224,0.029644849,0.46751383
154,115250.85106591904,0.4113319,0.043964688,0.035337422,0.01238391,0.029507885,0.46747422
155,115400.38869072945,0.41145593,0.044068966,0.035371732,0.012474217,0.029548502,0.46708065
156,114414.30493554728,0.4117614,0.043971933,0.035378836,0.012442268,0.029393623,0.4670519
157,114766.65845728132,0.41162848,0.043885138,0.035174187,0.012362661,0.029455552,0.46749392
158,114660.04763371029,0.41129628,0.04374495,0.035008676,0.012313031,0.029329365,0.46830773
159,118956.74282850962,0.41082942,0.043771688,0.03511333,0.012312971,0.02935032,0.46862224
160,117668.40530190022,0.4107601,0.04365061,0.034927096,0.012292374,0.029391367,0.46897843
161,120386.28360478069,0.40911248,0.043465357,0.03443061,0.01206414,0.02921256,0.47171485
162,121344.9747106703,0.40941393,0.043864246,0.03454982,0.012075566,0.029514877,0.47058147
163,121925.67230451373,0.41057324,0.043385193,0.03443672,0.011980535,0.028822111,0.47080228
164,121302.41499989018,0.410949,0.04332214,0.03445413,0.0120481085,0.02868514,0.47054157
165,122628.71070882208,0.41054204,0.04303062,0.03413214,0.011848827,0.028603835,0.47184247
166,123008.16153889807,0.41022298,0.04285384,0.034065373,0.011791518,0.028600052,0.47246626
167,121956.53200137084,0.40978074,0.042352423,0.033528633,0.011555437,0.028243924,0.4745389
168,119903.19273721744,0.4097192,0.04240853,0.03343147,0.011512836,0.028155236,0.47477266
169,117898.57496358393,0.40989435,0.041884236,0.03320859,0.011415077,0.02787012,0.47572762
170,120213.90318958747,0.4117111,0.04172425,0.033386186,0.011551298,0.027891964,0.47373512
171,117785.80334292748,0.4113129,0.042255964,0.03357849,0.011720208,0.028338911,0.47279358
172,118821.26932770721,0.4118064,0.042371463,0.03355775,0.011663573,0.028261317,0.4723395
173,118165.81248269558,0.41063946,0.04225458,0.03365373,0.011767629,0.028263478,0.47342116
174,117644.71311731084,0.41069242,0.04198317,0.033067424,0.011532433,0.028084936,0.47463962
175,112797.84390927637,0.411846,0.04265937,0.03356875,0.01164486,0.028567517,0.47171348
176,113218.59341526015,0.4127375,0.042764317,0.03381014,0.011790003,0.028510178,0.4703878
177,113375.27168131864,0.41305566,0.042445302,0.03383189,0.011786759,0.028380852,0.4704995
178,113721.12684986478,0.41321766,0.04234932,0.033886794,0.011871758,0.028434305,0.47024024
179,113622.27543746062,0.41228288,0.042840797,0.03421967,0.01204264,0.028871087,0.46974298
180,113680.4614070089,0.41284332,0.04230502,0.03384442,0.01185538,0.028488662,0.47066316
181,113275.52321348448,0.41181806,0.042997196,0.034316942,0.012140686,0.028872969,0.46985412
182,113139.3589960382,0.41243044,0.043080308,0.034404363,0.012151799,0.028921846,0.46901128
183,111839.54125084491,0.41315997,0.04294026,0.03445201,0.012178828,0.028869268,0.46839967
184,123364.48053665069,0.41234672,0.04305398,0.03455407,0.012241146,0.028953321,0.46885073
185,125401.09886347826,0.41239676,0.043306008,0.034722038,0.012297601,0.029139856,0.46813774
186,124002.93574921833,0.413264,0.042859286,0.03444996,0.012158916,0.028920772,0.46834698
187,123474.80729818808,0.4134247,0.042739682,0.034498066,0.012217283,0.028808115,0.46831223
188,123043.55979833982,0.41223195,0.04296528,0.034488346,0.012194882,0.028891165,0.4692285
189,120838.3615155214,0.41234797,0.04268446,0.034214683,0.012039649,0.028724805,0.46998847
190,120861.96217661742,0.41276038,0.042525552,0.033963967,0.011938067,0.028674597,0.47013757
191,119359.58872769047,0.41216967,0.042475276,0.033795234,0.011896371,0.028615281,0.47104824
192,121490.52070913167,0.41204214,0.042546,0.033858914,0.011845702,0.028430905,0.47127625
193,130205.04304715771,0.41201907,0.042590935,0.033908885,0.0118925,0.028417882,0.47117078
194,132252.67312316777,0.41176105,0.04258255,0.033923328,0.01191822,0.028495291,0.4713196
195,137270.5556500827,0.4119776,0.04225532,0.0336132,0.011818558,0.028394843,0.4719405
196,142937.24890760705,0.41213056,0.042732067,0.033855516,0.011818001,0.028602654,0.47086126
197,138892.33200177446,0.41083905,0.04261383,0.033625387,0.011704125,0.02839305,0.4728246
198,139376.96774697248,0.4113031,0.042336054,0.033509582,0.0116494335,0.02829699,0.47290486
199,135588.818823511,0.41245893,0.042168856,0.03335462,0.011705994,0.028206516,0.47210512
200,137151.7004375756,0.41217986,0.042120706,0.033249013,0.011558138,0.027982274,0.47291005
201,140883.98884348507,0.41176128,0.042404268,0.033408087,0.011654375,0.02819485,0.47257718
202,142431.63885360895,0.41216856,0.04207947,0.033425465,0.011592856,0.027997741,0.47273597
203,141594.8567045258,0.4126106,0.041470505,0.03295021,0.011450285,0.027612504,0.4739059
204,140916.59175809543,0.41239357,0.04112952,0.032655075,0.011433188,0.027458193,0.47493038
205,143475.697907976,0.41174045,0.0415812,0.03302409,0.011571493,0.027701963,0.47438076
206,141009.22588192683,0.41172022,0.041695327,0.033084363,0.011578857,0.027859092,0.47406217
207,141240.5218015369,0.4111864,0.041389823,0.032894224,0.0114444615,0.02774053,0.47534463
208,140086.75575585786,0.4119974,0.041364685,0.032859895,0.011368405,0.027741969,0.4746678
209,142652.07973875856,0.41055146,0.04166219,0.032955904,0.0114411935,0.027780633,0.47560868
210,145202.69802307192,0.41159955,0.04214857,0.03343389,0.011652852,0.028097775,0.47306734
211,144257.60511942068,0.41295126,0.042115152,0.033618562,0.011680646,0.028148988,0.47148553
212,145720.32753442688,0.41353384,0.042229805,0.03373685,0.011747434,0.028310236,0.47044194
213,148024.39233691123,0.4138727,0.04178099,0.033349887,0.011624431,0.028014908,0.47135714
214,151924.94743496604,0.41271508,0.042065427,0.03352891,0.01171381,0.028056337,0.47192052
215,152143.59105709815,0.41289052,0.041808803,0.033316046,0.011616873,0.028061789,0.472306
216,154281.38108586796,0.41344044,0.04181312,0.033382673,0.011631743,0.028064981,0.471667
217,158838.50788803215,0.4135464,0.041773535,0.033283953,0.01150414,0.02791912,0.47197276
218,157643.87665856694,0.41365406,0.041631624,0.03308438,0.011390555,0.027786938,0.47245252
219,160810.954017653,0.41291314,0.041455183,0.032929674,0.01131987,0.027577983,0.47380412
220,165809.55637692616,0.4133,0.041009095,0.03251635,0.011149575,0.027274506,0.47475052
221,168719.75702557602,0.41272554,0.040992394,0.03234981,0.011070781,0.027285887,0.47557557
222,161437.2505480041,0.41285634,0.041017707,0.032274686,0.010952402,0.027202815,0.475696
223,160852.71022672835,0.4124111,0.040730324,0.031989742,0.010799012,0.026985034,0.47708476
224,158366.70259800472,0.41210923,0.04024482,0.031677637,0.010694741,0.02661266,0.47866097
225,160123.037748086,0.41194966,0.040174834,0.03159515,0.010694032,0.02670091,0.47888535
226,165974.79616575563,0.4122583,0.0402782,0.031612188,0.010673006,0.026875958,0.47830245
227,164536.8827845854,0.4135677,0.04022672,0.0317693,0.01068841,0.026599025,0.4771488
228,160386.48208624008,0.41312435,0.0405196,0.031853996,0.010669536,0.026694128,0.4771383
229,157643.9695690241,0.41248435,0.04047725,0.031762306,0.010648092,0.02670589,0.47792202
230,155055.575571204,0.41271248,0.04010117,0.031580307,0.010709928,0.026718194,0.4781778
