step,portfolio_value,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5
65,137142.73746431072,0.1624035,0.08303272,0.0012968004,0.013497429,0.06559464,0.67417496
66,136585.63021563628,0.16240798,0.08274534,0.0012664902,0.013327861,0.06479982,0.6754525
67,137418.98757166672,0.16293268,0.08262655,0.0012343514,0.013160709,0.0643599,0.67568576
68,134265.0800491282,0.16325556,0.082200944,0.0012155691,0.013023198,0.063995026,0.67630976
69,137584.42113725643,0.16325693,0.08162132,0.0011851258,0.01285184,0.063265145,0.67781967
70,137021.60294328304,0.16315167,0.08136817,0.001179395,0.012800618,0.06331568,0.6781845
71,138080.79526605597,0.16346498,0.081435986,0.0011984824,0.012876117,0.063965805,0.6770587
72,136762.45397922513,0.16343321,0.08157468,0.0012104209,0.012931433,0.0639398,0.6769105
73,134971.79421336233,0.16298173,0.0815122,0.0012191422,0.012961116,0.06437252,0.6769532
74,125953.41027083289,0.16309829,0.08147312,0.0012230551,0.013034336,0.064464554,0.6767067
75,126940.31516513244,0.16321626,0.08200605,0.0012461394,0.0131440675,0.0647215,0.675666
76,125538.13071990905,0.1630188,0.08200704,0.0012523973,0.013166461,0.06488352,0.6756719
77,124239.1970545209,0.16412179,0.082325995,0.0012624112,0.013290055,0.065078706,0.67392105
78,121219.73580059303,0.16343354,0.08237355,0.0012807333,0.013364454,0.06529102,0.6742567
79,125254.07061962654,0.16248062,0.08188328,0.0012595708,0.013251875,0.064986214,0.67613846
80,127568.82491179931,0.16148578,0.08153154,0.0012524604,0.013139218,0.064966574,0.67762446
81,126207.93279538634,0.16270106,0.081727356,0.0012474145,0.013145565,0.06481775,0.6763609
82,125312.34949026219,0.16325551,0.081948906,0.0012507631,0.013161668,0.06480321,0.67557997
83,125379.07365833288,0.16268109,0.08167427,0.0012564025,0.013170134,0.065256536,0.67596155
84,125605.70140569794,0.16201971,0.081637524,0.0012467862,0.013149167,0.064887084,0.6770597
85,130907.51081817399,0.1633399,0.08226178,0.0012567202,0.013290806,0.06470999,0.67514086
86,131784.50151617502,0.16310744,0.08232764,0.0012665831,0.013335233,0.06471263,0.6752505
87,130258.21408807623,0.16354927,0.082269445,0.0012654247,0.013316323,0.06455477,0.6750448
88,130275.3425777291,0.16258794,0.081964634,0.0012791479,0.013292873,0.06513349,0.6757419
89,132156.44589394942,0.16180645,0.08196164,0.001274001,0.01334507,0.065090835,0.676522
90,129941.02408210843,0.16057488,0.081795275,0.0012542079,0.013222192,0.064557396,0.6785961
91,129054.49288461014,0.16104567,0.08178138,0.0012354011,0.013099132,0.06408009,0.67875826
92,129252.29811623301,0.16037403,0.081679985,0.0012505597,0.013091919,0.06476336,0.6788401
93,133255.8646549146,0.16118161,0.08187385,0.0012270809,0.013018191,0.064256996,0.67844224
94,135135.69999011495,0.16152874,0.08169759,0.0011902618,0.012832131,0.06353362,0.67921764
95,136820.47959490493,0.16236697,0.08151162,0.0011700304,0.012719904,0.06309232,0.67913914
96,141379.7373313803,0.16210389,0.08119106,0.00113805,0.012534652,0.062285528,0.6807468
97,139428.43095297812,0.1620192,0.080674246,0.0011043024,0.012284028,0.061563294,0.682355
98,137915.71957887878,0.16217612,0.07996022,0.0010759062,0.012132254,0.06125421,0.68340135
99,139156.78868210624,0.16248955,0.07970443,0.001068048,0.012120217,0.061288282,0.6833294
100,144006.71985450928,0.16215125,0.079580866,0.001052381,0.012010245,0.060998276,0.684207
101,148144.09612511942,0.16366558,0.07959502,0.001026356,0.011913782,0.060479693,0.68331957
102,149447.03576923884,0.16358629,0.079355516,0.0010129657,0.011827713,0.060355067,0.68386245
103,151568.75913862087,0.16323349,0.07822283,0.0009607612,0.011513483,0.059273764,0.6867957
104,154962.10983252848,0.1623205,0.07753838,0.000935809,0.0112733,0.05869533,0.68923676
105,156727.0153864893,0.16230132,0.076911785,0.0009007473,0.011062715,0.05802751,0.69079596
106,158504.99577834326,0.16202457,0.07650651,0.00087429606,0.010910702,0.057581343,0.69210255
107,159685.75493720456,0.16192898,0.07583329,0.00084507954,0.010666605,0.056627553,0.69409853
108,165015.80016553059,0.16130269,0.075083844,0.0008186849,0.010476069,0.05609864,0.69622004
109,169756.04866802265,0.1612239,0.07475866,0.000814799,0.010395903,0.056149535,0.6966572
110,172752.4972777521,0.16152614,0.074896984,0.0008090849,0.0104103135,0.055856764,0.6965007
111,177087.346689625,0.15977888,0.074079864,0.0007999945,0.010271972,0.05563105,0.6994383
112,176299.19055049267,0.15969051,0.07351695,0.0007851681,0.010152874,0.055408075,0.7004464
113,176349.98051311122,0.1595258,0.073249444,0.000783295,0.010158462,0.05565448,0.7006285
114,178336.4773953497,0.15826637,0.073068656,0.00077265064,0.009993984,0.055178802,0.70271957
115,184909.99475704762,0.15850067,0.07289095,0.00075553264,0.009905079,0.054767456,0.7031803
116,177565.3326271114,0.15894373,0.07309177,0.0007588557,0.009902457,0.05487062,0.7024325
117,180480.6100702323,0.15846479,0.072911456,0.00076341967,0.0099246325,0.054967422,0.7029683
118,176464.1801551422,0.15828285,0.07262942,0.00075194193,0.009941843,0.05451511,0.7038789
119,168587.0773207349,0.15737134,0.07264527,0.00075680163,0.009903093,0.054558977,0.7047645
120,173447.74532875733,0.15811409,0.07269518,0.000769049,0.010040233,0.0550647,0.70331675
121,176532.28621260295,0.15741657,0.07281729,0.0007787469,0.010135512,0.055381365,0.7034705
122,177124.0215758489,0.15804157,0.07321581,0.000788998,0.010226136,0.055710718,0.70201683
123,179659.45427154837,0.15783963,0.073359065,0.0008128407,0.010395023,0.056440417,0.7011531
124,188155.85301887005,0.15855505,0.07335281,0.0008234042,0.01050332,0.05671958,0.70004576
125,189360.03730096787,0.1584181,0.07421424,0.0008509552,0.0106868865,0.057046264,0.6987835
126,186686.54759941512,0.15789199,0.07460908,0.0008834296,0.010865925,0.05771902,0.6980305
127,185473.19462588697,0.15784119,0.075114734,0.00090891996,0.011054373,0.058448084,0.6966327
128,182821.00284318853,0.15681203,0.07558457,0.0009406256,0.0112012485,0.058808453,0.6966531
129,182902.25575224505,0.15757385,0.07599665,0.0009611858,0.011371637,0.059171848,0.6949248
130,184253.5949993716,0.15726033,0.07625813,0.0009876281,0.011547221,0.05980102,0.69414574
131,187368.9273803717,0.15790895,0.076968685,0.001013878,0.011777012,0.060386702,0.6919447
132,189107.71177720773,0.15699233,0.07671912,0.0010231246,0.01183015,0.0604401,0.69299513
133,193543.82774898087,0.15776965,0.076926894,0.0010380152,0.011941229,0.060669605,0.69165456
134,195340.3033644898,0.15770106,0.07746406,0.0010625002,0.012093208,0.06132878,0.69035035
135,194315.6026049382,0.15736623,0.07791427,0.0010818549,0.012176841,0.06156545,0.68989533
136,180779.2696174198,0.15773779,0.07792753,0.0010801881,0.012183191,0.06172238,0.68934894
137,179243.04211013846,0.15749785,0.078602694,0.0010888885,0.012238676,0.061617624,0.6889543
138,183670.7193196164,0.15696469,0.078125075,0.0010820763,0.012198926,0.061637506,0.6899918
139,182162.52730975268,0.15784562,0.078400895,0.0010800647,0.012236637,0.061378848,0.68905795
140,181491.06172231815,0.1564038,0.07834909,0.0011030365,0.0122842435,0.061750963,0.69010895
141,177073.7781551364,0.1567051,0.078174725,0.0010954023,0.0123531995,0.06179788,0.68987375
142,182698.6137154434,0.156721,0.07827989,0.001095273,0.012374779,0.061878867,0.6896502
143,183132.75942888545,0.15742537,0.07858072,0.0011205273,0.012517736,0.06263111,0.68772453
144,180061.78296307978,0.1562331,0.07834499,0.0011351145,0.012566177,0.062754124,0.6889665
145,176182.63580947174,0.15682958,0.07866561,0.0011510849,0.012654061,0.06309707,0.6876026
146,178541.63424104443,0.15554324,0.078508146,0.0011724179,0.01272081,0.063655056,0.6884003
147,175336.0213597796,0.15642786,0.07867682,0.0011946593,0.0128925545,0.064013585,0.6867945
148,174097.29108428195,0.15567286,0.0788343,0.0011939829,0.012944658,0.06384819,0.687506
149,173194.46560484442,0.15506291,0.07903898,0.0012126572,0.012895184,0.0639055,0.6878848
150,169335.04242653886,0.156243,0.07883541,0.0012371087,0.013105234,0.06474097,0.6858383
151,170856.79729207864,0.15545776,0.0783455,0.0012344554,0.013146902,0.065012544,0.6868028
152,169507.5215554173,0.1553691,0.078835405,0.0012628034,0.013297602,0.065312855,0.6859222
153,168395.9926612803,0.15765026,0.079218835,0.0012809478,0.013630441,0.06574965,0.6824699
154,164891.2300860963,0.15805589,0.08053781,0.0013460263,0.013857914,0.06675889,0.67944354
155,161239.18418799405,0.15810186,0.080443405,0.0013704625,0.013974176,0.06737745,0.6787327
156,157870.78856877072,0.15984774,0.08136246,0.001417729,0.014318746,0.06840176,0.67465156
157,156037.4053045202,0.1586394,0.08167338,0.0014725071,0.014477418,0.06944056,0.67429674
158,164036.21444040118,0.15880255,0.0824197,0.00151376,0.01472179,0.06950223,0.6730399
159,165087.42699136992,0.1589602,0.08294511,0.0015525549,0.014885467,0.06962568,0.672031
160,167360.18592139284,0.15956722,0.08370856,0.0016029233,0.0151283,0.07067806,0.669315
161,163451.4317437361,0.15832411,0.08363054,0.0016229001,0.015237604,0.07083997,0.67034495
162,167810.83287440214,0.15761611,0.083903596,0.0016557976,0.015382947,0.07121912,0.67022246
163,168092.91596071282,0.1572558,0.08391118,0.0016855767,0.015499514,0.07142046,0.67022747
164,177304.90779373687,0.15698938,0.08440913,0.0017252135,0.01565471,0.07171689,0.66950464
165,177504.52496745012,0.15711455,0.08440067,0.001719672,0.015647193,0.071337625,0.66978025
166,178040.53462900268,0.1562405,0.08453009,0.0017486435,0.015673772,0.07225014,0.6695569
167,172151.63514007156,0.15623945,0.084220916,0.001740313,0.01557596,0.072234824,0.6699885
168,177753.8708905699,0.15624332,0.08482334,0.0017677121,0.01569849,0.072191656,0.66927546
169,175034.86589015374,0.15579228,0.0847752,0.0017496311,0.015598841,0.07178331,0.67030066
170,174310.09951348434,0.15570475,0.08476143,0.0017488308,0.015605357,0.07202805,0.67015153
171,173160.37626429924,0.15619832,0.084517576,0.0017215181,0.015513894,0.071626745,0.6704219
172,185127.31722591905,0.15677403,0.084723406,0.0016964187,0.015451794,0.07109335,0.6702611
173,181814.7509536827,0.1568209,0.08442698,0.0016589209,0.015259386,0.070621766,0.671212
174,183574.20312930632,0.15805075,0.084448636,0.0016333325,0.015197054,0.07046437,0.67020583
175,185993.426860575,0.15753902,0.08375141,0.001604936,0.015006187,0.07007426,0.6720242
176,184833.74741178242,0.15784432,0.083438545,0.0015721176,0.014870961,0.069739185,0.6725349
177,180922.71999747053,0.15714367,0.08284997,0.0015256508,0.01464726,0.06915644,0.6746771
178,181553.8881882135,0.15743685,0.082466684,0.001486991,0.014452911,0.06855188,0.6756047
179,179072.36316148817,0.15765227,0.082166016,0.0014668126,0.014335516,0.06800333,0.67637604
180,175640.01537360306,0.15790635,0.08183113,0.001430087,0.014186252,0.06756294,0.67708325
181,170573.84116630015,0.15732545,0.08172337,0.0014243367,0.014138464,0.06726936,0.678119
182,171711.6357869055,0.15745924,0.082025155,0.0014320617,0.0142228035,0.067793146,0.67706764
183,169775.86728548512,0.15736477,0.08205927,0.001444524,0.01421028,0.067558475,0.6773626
184,168008.07249448542,0.15744545,0.08150769,0.0014462863,0.014252545,0.06781943,0.6775286
185,170878.80865454476,0.15649831,0.08106078,0.0014732159,0.014340621,0.068360575,0.67826647
186,172777.71689622628,0.15658316,0.08158769,0.0015219911,0.01454077,0.06927171,0.6764947
187,173930.72286397117,0.15649544,0.08185327,0.0015499747,0.014699006,0.06944752,0.67595476
188,171091.48127753526,0.15608107,0.082293995,0.0015893669,0.01487259,0.06980663,0.6753563
189,178314.58989200438,0.15575168,0.082628086,0.0016427009,0.015101571,0.070729755,0.6741461
190,177919.81875027766,0.15487571,0.082867905,0.001685391,0.015230432,0.07094359,0.67439693
191,178729.6769746849,0.1542296,0.083248995,0.0017239668,0.015360289,0.071428195,0.67400897
192,178575.79294544476,0.1538762,0.08337911,0.0017412202,0.015491643,0.07161241,0.6738994
193,180290.87079542293,0.15413703,0.08406848,0.0018014107,0.015729597,0.07221563,0.6720479
194,180339.09331153127,0.15416077,0.08443446,0.0018154159,0.01586199,0.072190195,0.67153716
195,178440.55544119733,0.15357436,0.08488779,0.0018570893,0.0160095,0.07292533,0.6707459
196,174536.20544117794,0.15444651,0.08549444,0.0018770619,0.016145447,0.073421195,0.66861534
197,176058.81311513003,0.15485044,0.08643136,0.0019244418,0.01642803,0.0737021,0.6666636
198,176342.1104793392,0.15497214,0.08657858,0.0019287645,0.016450113,0.07371383,0.6663567
199,170510.00144258072,0.15596645,0.086968526,0.0019272979,0.016600134,0.07393197,0.6646056
200,159991.01843149154,0.1560333,0.08722576,0.0019406189,0.016592195,0.074212335,0.6639958
201,155653.342786713,0.15669018,0.08738679,0.0019191615,0.016553499,0.07370564,0.66374475
202,155820.3898955055,0.15684903,0.0873912,0.0019182584,0.016575618,0.07391611,0.6633498
203,158106.5123100671,0.15784003,0.08735751,0.001905418,0.01650151,0.07397208,0.6624234
204,156029.92993108116,0.15726167,0.08691275,0.0018958539,0.016468855,0.074069,0.6633919
205,151947.42210120705,0.15787098,0.08653916,0.0018550531,0.01632692,0.07384129,0.6635666
206,152889.7341048397,0.15770395,0.08632976,0.0018319814,0.016239226,0.073528185,0.66436684
207,148486.8862066399,0.15729274,0.08599175,0.0018212693,0.016201794,0.07341845,0.66527396
208,150286.7062390177,0.15714346,0.08546941,0.0018009612,0.016058503,0.07311879,0.66640884
209,153247.23515942742,0.15634935,0.08476097,0.0017925736,0.015960874,0.07300791,0.6681283
210,160024.28893398496,0.15527895,0.08419879,0.0017802612,0.015912985,0.072836086,0.669993
211,160848.73374885728,0.15509386,0.08418836,0.0017584709,0.01582307,0.07231989,0.67081636
212,160855.03018404206,0.15499592,0.08432457,0.0017470781,0.01569845,0.07183664,0.6713974
213,162635.33976147085,0.15448213,0.08366426,0.0017065294,0.015485937,0.07099532,0.6736658
214,162781.68150467306,0.15464199,0.08351595,0.0016987524,0.01533148,0.071057,0.6737548
215,156649.25506553744,0.15555726,0.08375787,0.0016596359,0.015273273,0.07060507,0.6731469
216,159622.8893126278,0.15555003,0.0839484,0.0016289124,0.015145039,0.069732666,0.67399496
217,163952.81573517426,0.15541843,0.083913855,0.0016079493,0.01505887,0.06937038,0.6746305
218,171064.2543367015,0.15625827,0.08415644,0.001580628,0.014919301,0.068849355,0.674236
219,173765.2360086785,0.15663196,0.08427307,0.0015558762,0.014751214,0.068482816,0.67430514
220,169673.71912218383,0.15673918,0.08380498,0.0014879373,0.01449894,0.06772342,0.67574555
221,169804.09338532336,0.15727857,0.08393959,0.0014547462,0.014289319,0.06734378,0.6756939
222,170823.27479496508,0.1577913,0.083498664,0.0014103393,0.014068396,0.066560194,0.67667115
223,173400.29057671732,0.15783392,0.083065666,0.001338121,0.013759565,0.06504761,0.67895514
224,170204.58220280882,0.15791568,0.0825775,0.0012887226,0.013505166,0.06429167,0.6804213
225,170679.50518659342,0.15783384,0.082039826,0.0012555124,0.013311479,0.063933656,0.6816257
226,171008.63283555335,0.15840842,0.08146982,0.0012199105,0.01311432,0.06350983,0.6822777
227,176454.5878645853,0.15834682,0.08072366,0.0011689445,0.012849549,0.06260086,0.6843102
228,174965.77384277547,0.15826187,0.08019793,0.0011183311,0.012520493,0.061708063,0.68619335
229,172972.41407234425,0.1590431,0.07965299,0.0010792044,0.012273158,0.061163343,0.68678826
230,172314.67764428968,0.15942796,0.07900637,0.0010425698,0.012054554,0.060556762,0.68791175
231,170379.92018116088,0.15956572,0.07870186,0.0010259999,0.011959835,0.060240336,0.68850625
232,172348.2915258575,0.15974979,0.07802591,0.0010101,0.011857623,0.060074408,0.6892822
233,172474.86571340446,0.15912262,0.07797619,0.001004739,0.011826825,0.05985775,0.69021195
234,174409.79384351723,0.15883365,0.07753276,0.0009945318,0.011780458,0.059664175,0.6911944
235,175169.2258568935,0.15958604,0.07753815,0.0010020784,0.011804268,0.05994437,0.6901251
236,172849.67421996722,0.15913035,0.077451065,0.001003095,0.011789419,0.060054455,0.6905716
237,171674.75692680877,0.15909249,0.07777736,0.0010175575,0.01186758,0.060329452,0.68991554
238,173039.98549893234,0.15804654,0.0773865,0.0010260701,0.011816697,0.06060743,0.69111675
239,178673.51210214786,0.1580998,0.0774374,0.0010408993,0.011891345,0.06096162,0.690569
240,179998.06870334194,0.15738796,0.077348724,0.001052086,0.011932719,0.060967203,0.6913113
241,179295.06279440355,0.15720196,0.0773632,0.001042496,0.011889442,0.06047912,0.6920238
242,181931.11264190188,0.15627076,0.077358745,0.0010622555,0.01200185,0.06109503,0.6922114
243,176789.2053413191,0.15544389,0.07763131,0.0010836441,0.012136534,0.06124304,0.6924616
244,180549.39493448302,0.15478493,0.07721913,0.0010803652,0.012145441,0.061346423,0.6934237
245,179554.89858544918,0.15464506,0.077196345,0.0010876085,0.012187018,0.061402556,0.69348145
246,181518.9551527571,0.15545715,0.07775186,0.0011055226,0.0122650135,0.06196847,0.691452
247,183847.90582903993,0.15629028,0.0781009,0.0011117479,0.012432868,0.0619807,0.6900835
248,179913.01970806162,0.15678604,0.07827559,0.001119159,0.012504456,0.062368635,0.6889461
249,177549.9458517166,0.15703958,0.078383185,0.0011333935,0.012550512,0.062609814,0.6882835
250,176840.4277063571,0.15643728,0.07857557,0.0011586724,0.012658405,0.06291297,0.6882571
251,171860.17081214488,0.1566118,0.079099454,0.0011687005,0.012772692,0.06308872,0.6872586
252,171306.35266159716,0.15628888,0.07912505,0.0011783838,0.012801466,0.06336025,0.68724597
253,171019.3325591856,0.1578722,0.07954622,0.0011990125,0.013003409,0.063801765,0.6845774
254,173071.60679975693,0.15739767,0.079703666,0.0012132229,0.013119982,0.06409322,0.6844722
255,170408.67047411486,0.15689355,0.08019105,0.0012476876,0.01325661,0.06451976,0.6838913
256,170212.25901254406,0.15813844,0.08019986,0.001260788,0.013403917,0.06499129,0.6820057
257,166887.90765723508,0.15793392,0.08021545,0.0012857318,0.013453078,0.065377034,0.68173474
258,162852.39424693544,0.15723683,0.07995724,0.0012838587,0.0134126,0.065469235,0.6826402
259,163255.30228090074,0.15634274,0.08006321,0.0013055196,0.013473649,0.06579227,0.6830226
260,160939.98432346986,0.1563086,0.08048216,0.0013346511,0.013515514,0.06642127,0.68193775
261,159651.15649847576,0.15651818,0.080827065,0.001350799,0.013664097,0.066329345,0.6813105
262,160187.1206311997,0.15623675,0.0810828,0.0013592382,0.013669474,0.06631714,0.6813346
263,158537.832593096,0.15650614,0.0811574,0.0013486439,0.013653294,0.066080995,0.6812535
264,158880.12083985095,0.15629202,0.08158154,0.0013595199,0.0136857685,0.06601721,0.68106395
265,158279.41209750992,0.15608297,0.08152842,0.0013647953,0.013721545,0.066177696,0.6811246
266,145292.113839573,0.15599085,0.081398025,0.0013629236,0.013695903,0.06637003,0.6811822
267,145504.55071598486,0.1565961,0.08151247,0.0013554863,0.01363699,0.06635226,0.6805467
268,149769.40218360332,0.15661864,0.08166599,0.0013500068,0.01363616,0.06629642,0.68043286
269,149828.4007138902,0.15697558,0.081755795,0.0013469491,0.013599548,0.0662935,0.6800286
270,146883.16019383015,0.15792257,0.08205598,0.0013337455,0.013551918,0.065972134,0.6791637
271,148051.2624200644,0.15761459,0.08171468,0.0013130665,0.013447339,0.065647535,0.6802628
272,147689.1089772423,0.1570462,0.08137065,0.0012891507,0.013400922,0.06537505,0.681518
273,144016.05898347363,0.15679663,0.080817744,0.0012589364,0.0132399555,0.064926974,0.6829598
274,146316.1109773195,0.15718025,0.079990685,0.0012143262,0.012985853,0.064012535,0.6846163
275,147885.9989339791,0.15673082,0.07899641,0.0011957544,0.012830094,0.06400877,0.68623817
276,148896.73480851104,0.15662639,0.07855765,0.0011829799,0.012772102,0.0640458,0.6868151
277,151300.1128268212,0.15710266,0.078586124,0.001165299,0.012665607,0.0635787,0.6869016
278,148132.4444956777,0.15799502,0.07849535,0.0011464029,0.012611545,0.063076586,0.68667513
279,145544.8030072601,0.15823998,0.07853496,0.0011283879,0.012495871,0.0625625,0.6870383
280,148138.9909043734,0.15869857,0.07820073,0.0011207833,0.012369164,0.062479194,0.6871316
281,154355.4388379824,0.15842639,0.077848405,0.001100503,0.012303001,0.06224615,0.6880756
282,153899.90090679587,0.15792818,0.077903494,0.0010967427,0.0122742355,0.061940107,0.68885726
283,150544.16388073628,0.15807834,0.077768885,0.0010964448,0.012298579,0.061846286,0.6889115
284,151139.79513737504,0.15823665,0.07808395,0.0011092419,0.012331894,0.0618525,0.6883858
285,152928.8850126497,0.15877227,0.07846132,0.0011344851,0.01247951,0.06261274,0.6865397
286,149881.56617231757,0.15847424,0.07824838,0.001131744,0.012499656,0.06257743,0.6870685
287,153628.6347813446,0.15816353,0.07847171,0.001150798,0.012589724,0.06299403,0.6866302
288,153916.90915674964,0.15881951,0.07863198,0.0011659195,0.012717029,0.063137226,0.6855284
289,155022.9486543813,0.15948498,0.07934768,0.0011836434,0.012866555,0.06331606,0.6838011
290,155070.7752110091,0.15927622,0.079605035,0.0011929788,0.012963518,0.06344691,0.68351537
291,155422.73026065325,0.1584036,0.07947319,0.0012003125,0.012945061,0.06361309,0.6843648
292,147434.73763273592,0.15895924,0.07960514,0.0011989695,0.012954679,0.06356428,0.6837177
293,142849.27059729854,0.1593355,0.07994658,0.0012203535,0.013067934,0.063661024,0.6827686
294,140486.08374353015,0.15933359,0.08021786,0.0012313004,0.013172652,0.063862935,0.6821816
295,141825.97075546635,0.15951365,0.08021707,0.0012413776,0.013277655,0.06386053,0.68188965
296,140102.30641128295,0.15959856,0.080549896,0.0012771194,0.013479631,0.06446828,0.6806265
