step,portfolio_value,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5
55,97364.20060941597,0.0011916973,0.006878426,0.2592284,0.34949824,0.0010921522,0.3821111
56,98819.194166194,0.0012009613,0.006910245,0.25925383,0.3492872,0.0011016973,0.3822461
57,103148.82281512578,0.0012173306,0.006979167,0.25959957,0.34914005,0.0011171902,0.38194662
58,103952.10906616942,0.0012248092,0.0070019187,0.25957984,0.3494945,0.0011239304,0.381575
59,108147.0216365469,0.0012360269,0.007049792,0.25952724,0.3492351,0.0011332035,0.38181865
60,113426.07558377918,0.0012375426,0.0070703076,0.25991428,0.3486514,0.0011361897,0.38199022
61,109229.68579205868,0.001228258,0.0070314016,0.2601409,0.34862357,0.0011246778,0.3818513
62,109381.06472424716,0.0012216761,0.0069952644,0.25934535,0.35027808,0.0011219201,0.3810378
63,110954.88626905587,0.001213367,0.006953612,0.25945473,0.34991202,0.001110821,0.3813555
64,111658.37426372147,0.0012296429,0.0070211235,0.25954083,0.34954068,0.0011282589,0.38153952
65,113079.38407344294,0.0012261993,0.0069824117,0.25899777,0.3508361,0.0011231203,0.38083443
66,112214.4963188382,0.0012058804,0.006894474,0.2585233,0.3513355,0.0011109663,0.3809299
67,110926.11583855202,0.0011992698,0.006897666,0.25873026,0.3508625,0.001110766,0.3811995
68,110630.5999326632,0.0011924147,0.006873668,0.25859448,0.3508754,0.001101525,0.3813624
69,109163.07120644975,0.0012132708,0.0069552585,0.25892898,0.35033235,0.0011208974,0.38144928
70,109993.80354619568,0.0012179111,0.006958796,0.25957632,0.35022175,0.0011267542,0.38089845
71,111731.38579367065,0.0011995066,0.006893809,0.25820634,0.35101363,0.0011082275,0.3815785
72,111219.64232354624,0.0011903918,0.0068583665,0.2587128,0.35042116,0.0011001725,0.38171706
73,111439.42712132519,0.0011830882,0.0068267845,0.2586643,0.35079908,0.0010892584,0.38143748
74,112666.05406925266,0.0011690562,0.006770432,0.25887063,0.3509839,0.0010763304,0.38112968
75,112075.39514162672,0.0011662727,0.0067449524,0.25821483,0.3515369,0.0010721331,0.38126487
76,115075.25573449873,0.0011422676,0.006655945,0.25870594,0.3507447,0.001050547,0.38170063
77,113203.08879296304,0.0011287264,0.006613017,0.25780326,0.35126853,0.0010368637,0.3821496
78,110687.28041266098,0.0011286339,0.006608403,0.25754243,0.35177782,0.0010420687,0.38190064
79,112312.6602030458,0.0011127308,0.006526982,0.2588823,0.35058632,0.0010225396,0.3818691
80,112260.2159844351,0.0011134994,0.0065288087,0.2585774,0.35121697,0.0010217992,0.3815415
81,111992.77554431546,0.0011189971,0.0065653725,0.2579564,0.3521735,0.0010295599,0.38115615
82,111347.2609429954,0.001107633,0.0065173595,0.2581216,0.351351,0.0010176589,0.38188478
83,110809.73774207586,0.0011000264,0.0064959084,0.25789902,0.3517052,0.0010143166,0.38178557
84,110851.24244564,0.0011090025,0.006535641,0.25837034,0.35184997,0.0010217644,0.38111335
85,110788.81741625845,0.0011233054,0.0065970947,0.25825438,0.3516831,0.0010360708,0.38130605
86,111524.98897712346,0.0011306778,0.0066225636,0.2592424,0.35044646,0.001042043,0.3815159
87,113121.44743637818,0.0011269917,0.0066213924,0.2588241,0.35093117,0.0010398743,0.3814564
88,112398.8684129884,0.0011259337,0.006605418,0.25918126,0.35038906,0.0010377247,0.3816606
89,112098.7301714825,0.0011290337,0.006629751,0.2585822,0.35091782,0.0010418689,0.38169926
90,111771.1668179209,0.0011288095,0.006614971,0.25901654,0.3505129,0.0010392825,0.38168752
91,113657.04663544382,0.0011315083,0.00661235,0.25906017,0.3509574,0.0010436004,0.38119495
92,113857.27038081328,0.0011257612,0.006584674,0.2582626,0.3513575,0.0010391219,0.38163036
93,113134.09827037239,0.0011208548,0.0065770047,0.25794882,0.3515025,0.001031289,0.38181946
94,115604.06149138836,0.0011192057,0.006567313,0.2578412,0.35150015,0.0010304801,0.38194153
95,114292.3619099004,0.0011134852,0.006539839,0.25815305,0.35179952,0.0010215974,0.3813725
96,114309.37218230781,0.0011169299,0.0065426584,0.25821984,0.35174987,0.001021257,0.3813494
97,115879.77170513416,0.0011198022,0.00655641,0.25802368,0.35136893,0.0010258219,0.38190538
98,115130.63656459957,0.001111632,0.006529139,0.2574821,0.35188985,0.0010204932,0.3819667
99,117496.35830561712,0.0011024293,0.006488749,0.25668892,0.35350832,0.0010137452,0.38119787
100,120816.26534579802,0.0011049578,0.006499597,0.25704947,0.3525385,0.0010168646,0.38179058
101,122100.83470911131,0.0010899111,0.006453333,0.25700548,0.35300246,0.0010073318,0.38144156
102,120706.98090200305,0.001077577,0.006400753,0.2563521,0.3541166,0.0009953748,0.38105762
103,124359.90966391117,0.0010572817,0.006344359,0.25773245,0.35119298,0.0009744916,0.38269848
104,130216.12455332906,0.0010491894,0.006301284,0.2572133,0.35198462,0.00096571184,0.38248593
105,133222.71498722088,0.0010422973,0.0062682163,0.2564524,0.35260528,0.0009618572,0.38266993
106,135929.91790496447,0.0010247172,0.0061725145,0.25646105,0.35365257,0.00094315445,0.38174596
107,135708.33115728654,0.0010062654,0.0060953973,0.25599542,0.35393953,0.0009255161,0.38203785
108,137629.47679235548,0.0009851423,0.006024544,0.25609687,0.3541176,0.00090977486,0.38186607
109,138479.628276459,0.00097089406,0.0059708674,0.2562282,0.3537799,0.00089854444,0.38215154
110,131706.04306166634,0.00094786665,0.005863183,0.25558847,0.35423607,0.00087941537,0.38248494
111,132996.06549095977,0.00095107406,0.005873905,0.2563994,0.35392952,0.00087927136,0.38196686
112,133973.5722553086,0.0009660394,0.0059148935,0.25606674,0.35415277,0.0008954219,0.38200423
113,134161.57168220283,0.000964195,0.00591611,0.25651392,0.35289744,0.0008882005,0.3828201
114,130875.36117977285,0.0009585961,0.005891988,0.255795,0.35458136,0.00088699535,0.38188604
115,129409.62024951733,0.00095811265,0.005895692,0.25712845,0.35215333,0.00088127697,0.38298312
116,127292.24340857235,0.0009540663,0.005881241,0.25807643,0.3508297,0.00087870535,0.38337985
117,130707.50508751889,0.0009798076,0.005980443,0.25753298,0.35172564,0.0009020838,0.38287905
118,130431.0120581211,0.0010031994,0.0060711023,0.25756708,0.35076103,0.0009228175,0.38367474
119,120927.00451320932,0.0010086729,0.006095463,0.25773475,0.351191,0.00092686375,0.3830432
120,120352.51562700483,0.0010181366,0.0061292094,0.25862783,0.35018903,0.0009336303,0.38310212
121,120649.3237205514,0.0010190774,0.0061373217,0.2583556,0.35087496,0.0009339717,0.38267905
122,124001.50543965415,0.0010538793,0.006284979,0.25853842,0.34908086,0.0009638373,0.38407806
123,121998.88367175532,0.0010741245,0.006354677,0.25836894,0.3505999,0.0009836296,0.38261873
124,125218.55548316489,0.0010936862,0.006426663,0.2583574,0.35056442,0.0009998761,0.38255802
125,121360.90374097359,0.001102913,0.0064637866,0.25775835,0.3508589,0.001012421,0.38280368
126,115619.45116731896,0.0011545796,0.0066801775,0.25865322,0.35000485,0.0010569837,0.3824502
127,110682.10271542757,0.0011693751,0.0067393174,0.2589165,0.34974033,0.0010674966,0.38236696
128,110980.31184348879,0.001217288,0.006929868,0.25996357,0.3486335,0.0011180453,0.38213766
129,109424.05510595988,0.0012509031,0.0070565776,0.26044118,0.3484865,0.0011489916,0.38161582
130,112253.37892053646,0.0013001737,0.0072601144,0.26054904,0.34717548,0.0011883875,0.38252681
131,113112.3998223207,0.001325708,0.0073564732,0.25974634,0.3485923,0.0012146437,0.3817646
132,112220.65933713583,0.0013461439,0.007449297,0.2603442,0.3486555,0.0012385385,0.3809663
133,115532.45498058017,0.0013793111,0.00759442,0.2614547,0.3465172,0.0012671243,0.38178733
134,113218.51151702295,0.0014034483,0.007663302,0.26083887,0.3478451,0.0012915862,0.38095766
135,117492.47731153102,0.001436159,0.007787812,0.26072237,0.34789592,0.0013214268,0.38083637
136,118240.47848845758,0.0014313539,0.007774384,0.26038045,0.34831992,0.001317211,0.3807767
137,120755.53920720292,0.0014263006,0.007768749,0.2599315,0.3494443,0.0013165431,0.38011262
138,120671.10172033285,0.0014114982,0.007722353,0.26002812,0.34962916,0.0013000653,0.37990886
139,121002.66094966681,0.0014140074,0.0077365236,0.26040122,0.3485312,0.0013009115,0.38061616
140,117177.49878138576,0.0014131576,0.007719474,0.25950813,0.35008928,0.0012976362,0.37997228
141,119842.82240122405,0.0014319388,0.0077871876,0.26021174,0.34891528,0.0013154579,0.38033846
142,118238.12020998624,0.0014284614,0.007771636,0.25938475,0.34972104,0.0013149924,0.38037908
143,116613.61416042203,0.001421282,0.0077578383,0.25995898,0.34941053,0.0013085599,0.38014284
144,115014.1748144354,0.0014061332,0.007692687,0.26046932,0.34937337,0.0012956748,0.37976283
145,115108.59663383175,0.0013992592,0.0076784655,0.26094237,0.34904727,0.0012933154,0.3796393
146,118276.36391614877,0.0013803043,0.007628081,0.26017204,0.34923184,0.0012776416,0.38031006
147,115603.20647958062,0.0013788573,0.0076264855,0.26034498,0.34866533,0.0012747664,0.38070965
148,116706.49880640756,0.00137237,0.0076050647,0.26056385,0.34812602,0.0012670518,0.38106564
149,119899.46597369785,0.001349555,0.007502778,0.26062876,0.34807584,0.0012440974,0.38119897
150,113209.40676419839,0.0013468495,0.007501204,0.25991887,0.34852028,0.0012420954,0.38147074
151,114506.24564906888,0.0013270326,0.007404989,0.25988623,0.34917355,0.0012208007,0.3809874
152,117195.94907440802,0.0013194603,0.00737395,0.25986755,0.34881243,0.0012110196,0.38141567
153,119126.87609528341,0.0013077802,0.0073263897,0.2596613,0.34934428,0.0012020962,0.3811582
154,120851.74448847672,0.0013118869,0.0073347017,0.25947395,0.35000724,0.0012027415,0.3806695
155,121620.71929496503,0.0013007594,0.0072930967,0.25875834,0.35021138,0.0011955106,0.38124096
156,120781.2554930918,0.0012965669,0.0072796196,0.25919065,0.34976843,0.0011921665,0.38127252
157,121679.328117068,0.0012955121,0.0072742803,0.25887612,0.34993768,0.0011911028,0.3814253
158,121612.52740042137,0.0012887121,0.0072435224,0.25872678,0.3501599,0.0011849888,0.38139609
159,126262.65176019736,0.0012940348,0.007266177,0.25843766,0.3503982,0.0011925902,0.3814113
160,125829.91985388314,0.0012858239,0.0072333603,0.2582463,0.35003182,0.0011846209,0.38201815
161,128117.42290099859,0.0012833241,0.007219698,0.25899068,0.34877935,0.0011762531,0.38255075
162,129091.69995874508,0.0012555248,0.0071094213,0.25812957,0.3500469,0.0011546643,0.38230395
163,129155.41564161108,0.0012665918,0.0071712676,0.25924462,0.34800062,0.0011613305,0.3831556
164,128731.63000463988,0.0012356194,0.007063228,0.25837544,0.34998244,0.0011375902,0.38220567
165,129724.26559564628,0.0012269273,0.006995371,0.2570721,0.35223636,0.0011253379,0.3813439
166,130203.59817616327,0.0012204434,0.0069995397,0.25786352,0.35043266,0.0011271923,0.3823566
167,129583.40808662577,0.0012119655,0.006958803,0.25734943,0.35027787,0.0011127848,0.38308915
168,127482.48177622531,0.0011972705,0.0068967934,0.25773877,0.35086232,0.0011018406,0.38220307
169,125347.44728642511,0.001192866,0.0068766405,0.25814104,0.35140926,0.0010934595,0.38128674
170,128356.08674586055,0.0011968064,0.006902818,0.2589562,0.34952277,0.0010991817,0.38232228
171,124408.30147669643,0.0011723341,0.0068018683,0.2572242,0.352349,0.0010821151,0.38137054
172,125865.21496637307,0.0011669658,0.006806228,0.25783712,0.35164946,0.0010778104,0.38146234
173,124957.92245157922,0.0011513442,0.006721158,0.25749156,0.35180315,0.0010584015,0.3817744
174,124822.0650828428,0.0011788025,0.0068108533,0.25880197,0.35018492,0.0010785259,0.38194495
175,121321.72742616004,0.0011814144,0.0068038628,0.25783587,0.35150668,0.00108462,0.38158754
176,121859.26621273541,0.0011896816,0.006827569,0.25927305,0.34945244,0.0010811399,0.3821761
177,122110.06443353569,0.0011726638,0.006780378,0.25832236,0.35086435,0.0010737963,0.38178644
178,122263.9993165478,0.0011723684,0.006772849,0.25987917,0.34849527,0.0010705355,0.38260978
179,121703.3513104042,0.0011663452,0.0067618927,0.25873455,0.34984565,0.001070588,0.382421
180,122047.80846825594,0.0011837875,0.0068173837,0.2593789,0.34974906,0.0010833952,0.38178745
181,121845.96484575432,0.0012130021,0.006939681,0.2586902,0.35013205,0.0011135805,0.3819115
182,122043.43722028098,0.0012316883,0.0070048072,0.2588123,0.3505566,0.0011301346,0.38126445
183,119658.9949383824,0.001251294,0.007080655,0.2589978,0.34990206,0.0011454017,0.3816228
184,129937.68301064281,0.001250199,0.0070773265,0.25961164,0.3491177,0.0011434945,0.3817997
185,132574.42650804066,0.0012539064,0.0070860786,0.25864604,0.35048983,0.0011487688,0.38137534
186,131837.35236595682,0.0012427974,0.0070594368,0.25821543,0.35092434,0.0011408972,0.38141707
187,132526.04494990458,0.0012502187,0.007092026,0.25896448,0.3492783,0.0011474633,0.38226753
188,133776.19187531338,0.0012459869,0.0070787924,0.25870633,0.35007504,0.0011441547,0.38174972
189,130186.71847547565,0.0012410543,0.007067044,0.25944293,0.35015687,0.001141476,0.38095057
190,132132.60584574932,0.0012292045,0.0070272465,0.2584488,0.35109177,0.0011310449,0.3810719
191,129960.22542445015,0.0012317816,0.007040702,0.2579117,0.351594,0.0011360849,0.38108575
192,132493.6724410973,0.0012218416,0.0070034713,0.25828302,0.35130745,0.0011300182,0.38105416
193,143104.26143626077,0.0012249016,0.0070038536,0.2585409,0.35071117,0.0011323574,0.3813868
194,146447.3303336838,0.0012111088,0.006941845,0.25819346,0.3518846,0.0011175291,0.38065153
195,150002.84156259627,0.0011781538,0.0068307794,0.2578845,0.3512948,0.001087737,0.38172403
196,155479.83485565326,0.0011725926,0.006817648,0.2587696,0.34863722,0.0010786359,0.38352436
197,152606.8424885945,0.001164643,0.006783834,0.2585356,0.34942955,0.0010709376,0.3830155
198,153093.3708358578,0.0011535784,0.0067252703,0.2579382,0.35063016,0.0010637523,0.382489
199,148256.0854327499,0.0011438589,0.006673123,0.25768268,0.35121757,0.0010571099,0.38222563
200,147448.96622975214,0.0011325683,0.006635992,0.25748557,0.35260305,0.0010433694,0.3810995
201,151297.9136797695,0.0011056692,0.0065285796,0.25772747,0.35210997,0.0010188048,0.38150954
202,153956.9385078153,0.0011009821,0.0064948467,0.25632754,0.35352203,0.0010180224,0.38153663
203,152297.95749910074,0.0011113636,0.0065282695,0.25661895,0.35284922,0.0010233135,0.38186887
204,148478.8008987148,0.001114902,0.0065283785,0.2569436,0.35164762,0.0010236009,0.3827419
205,149512.74846094215,0.001121986,0.0065697124,0.257575,0.35096467,0.0010327741,0.3827359
206,149020.21143034592,0.0011191515,0.006582322,0.25719035,0.3507952,0.0010317464,0.3832813
207,150653.64389762023,0.0011225581,0.0065802215,0.2581599,0.35004425,0.0010359746,0.38305706
208,149378.39533854384,0.0011219436,0.0065629543,0.2581333,0.35031453,0.0010366667,0.38283056
209,151816.43987601122,0.0011367342,0.006622556,0.25899917,0.34902355,0.0010449775,0.38317305
210,155168.24168337375,0.0011330587,0.0066189473,0.25834674,0.35014933,0.00104249,0.38270944
211,154708.30118151757,0.0011336536,0.0066171386,0.25696558,0.35191745,0.0010436338,0.38232252
212,157650.38850583963,0.0011155526,0.0065407474,0.2574696,0.35158944,0.0010258622,0.38225886
213,159497.36452158095,0.001116823,0.006537935,0.256883,0.3513054,0.0010282786,0.38312858
214,164632.0964109397,0.0011177416,0.006533572,0.25676683,0.35190192,0.0010272607,0.3826526
215,164853.1052983413,0.0011294733,0.0065855617,0.25695857,0.3520289,0.0010331107,0.3822643
216,169718.01953770555,0.0011198153,0.0065496485,0.25638407,0.35227138,0.0010252391,0.38264987
217,177877.89415878404,0.0011025851,0.0064737415,0.2565314,0.35292777,0.0010115395,0.38195297
218,175457.43429070152,0.0010957855,0.006456361,0.2565924,0.35256228,0.0010065855,0.3822866
219,177376.3064468448,0.0010891043,0.0064303777,0.25653702,0.35296178,0.0010014343,0.38198033
220,184903.99557183497,0.0010972301,0.006463776,0.2564133,0.35274053,0.0010081005,0.38227713
221,186714.22075022315,0.0010731781,0.0063691856,0.2554909,0.35375878,0.0009905985,0.38231736
222,176202.0513364837,0.0010565908,0.006305956,0.2564188,0.3528175,0.00097465096,0.3824265
223,176206.8979916833,0.0010371909,0.0062288037,0.25598365,0.3537471,0.00095688464,0.3820464
224,175181.79767996515,0.0010222425,0.0061600385,0.25651953,0.3532027,0.0009414519,0.3821541
225,177771.8756544174,0.0010219349,0.0061675482,0.25607547,0.3532881,0.0009403832,0.38250652
226,184072.99375576217,0.0010074404,0.006095492,0.25612476,0.3533814,0.0009290412,0.38246188
227,182251.44806245,0.0010105929,0.006119101,0.2566202,0.3520936,0.0009316737,0.3832248
228,177167.98042918002,0.0009931667,0.0060534705,0.25617707,0.3528755,0.0009193463,0.38298136
229,173925.4754842949,0.0009997463,0.0060640476,0.2565701,0.35335913,0.00091874995,0.38208815
230,170742.5016979098,0.0010000557,0.006080712,0.25694343,0.35159254,0.00092183624,0.38346148
