step,portfolio_value,weight_0,weight_1,weight_2,weight_3,weight_4
349,188071.70110062166,0.13054718,0.23737305,0.0852999,0.16510549,0.3816744
350,187581.2580539606,0.13221835,0.23743908,0.08764867,0.16679022,0.3759037
351,187234.00606567558,0.13139166,0.2370295,0.08692171,0.16636492,0.37829226
352,186348.81450775248,0.13120149,0.23699929,0.08684831,0.16628839,0.3786625
353,185547.97179836378,0.13063392,0.23774059,0.08553818,0.16531608,0.38077128
354,185463.54086262066,0.1287164,0.236669,0.08403692,0.16400816,0.38656953
355,185391.3272309239,0.13101047,0.23726767,0.08650803,0.16602537,0.37918854
356,186889.0809351956,0.13137658,0.23706193,0.08712295,0.16650677,0.37793174
357,188971.88054533186,0.13129589,0.2370941,0.08691556,0.16630839,0.37838602
358,188664.85777758146,0.13163652,0.23727971,0.087172925,0.16649555,0.37741524
359,187725.97673347246,0.1314885,0.2371155,0.086897194,0.16637535,0.37812346
360,188750.4763307309,0.13024977,0.23619935,0.086072914,0.16575283,0.3817252
361,192883.99735727778,0.12992366,0.23587652,0.086561,0.16600291,0.381636
362,194243.43706516552,0.12865064,0.23588865,0.085108556,0.1646741,0.38567808
363,192407.7159242378,0.13023306,0.2376811,0.08539704,0.16491598,0.38177285
364,197327.33312779403,0.13120854,0.23734929,0.08648336,0.16600211,0.37895676
365,195340.26017810524,0.13108312,0.2376749,0.08667963,0.16575974,0.3788027
366,194368.75987324803,0.13039666,0.23691379,0.08583333,0.16545945,0.38139683
367,196038.79595653823,0.13011804,0.2364791,0.085662395,0.16543888,0.38230157
368,194898.9902813149,0.12571132,0.2330038,0.082290865,0.16288117,0.39611286
369,197834.7288724355,0.13009438,0.23671749,0.0854713,0.16511533,0.3826015
370,203868.95588714955,0.13091922,0.23689887,0.08675151,0.16602467,0.3794057
371,205646.60085013174,0.1309635,0.23720318,0.086676426,0.16575144,0.37940547
372,203505.24743051227,0.13054658,0.23688735,0.08615611,0.16548078,0.38092917
373,210831.77064739488,0.12857205,0.23683779,0.08368697,0.16347295,0.38743025
374,220516.84818210767,0.13186641,0.23852137,0.087008476,0.16590342,0.37670037
375,225640.44065235258,0.13221058,0.23960865,0.08727923,0.16577452,0.37512708
376,229765.4779689062,0.1328998,0.23927923,0.087686926,0.16631919,0.3738148
377,229985.0548686135,0.13164055,0.23869401,0.087016396,0.16585484,0.37679422
378,232780.04288715828,0.13166076,0.23879287,0.08673385,0.16569215,0.37712038
379,234591.8125575651,0.1319575,0.23909038,0.086574055,0.16564956,0.37672845
380,223512.0392351005,0.13162535,0.2384182,0.08675048,0.16587275,0.37733322
381,226155.22187360993,0.12982476,0.24017733,0.08339111,0.16303566,0.38357115
382,227864.8369517981,0.13181627,0.23891434,0.08683909,0.16576111,0.37666926
383,228702.67332164463,0.13112141,0.23853299,0.085852444,0.16510116,0.37939194
384,222969.9007839276,0.13156672,0.23851909,0.08628186,0.16551232,0.37812003
385,220829.37423933213,0.13051763,0.23818454,0.085408084,0.16480362,0.38108617
386,216990.8447831943,0.12987988,0.23780863,0.084787175,0.16423339,0.3832909
387,221930.1123414518,0.13079672,0.23774259,0.0856798,0.16529368,0.38048723
388,221639.60489848623,0.13117023,0.23782669,0.08657068,0.16571744,0.37871498
389,206561.31867465432,0.13054603,0.23785132,0.086027354,0.16541354,0.3801617
390,206370.13396796727,0.12886862,0.23871127,0.08387233,0.16361491,0.38493288
391,207516.0290835629,0.12924992,0.23773445,0.08459792,0.16424942,0.38416836
392,212537.51239771707,0.13056868,0.23779485,0.08635175,0.16570763,0.37957713
393,208695.47983160443,0.13189116,0.23849936,0.08695714,0.16602568,0.37662667
394,213683.96768050868,0.13047193,0.2382825,0.08502719,0.16475493,0.38146347
395,206883.23234299675,0.13002153,0.23762222,0.084933616,0.16483109,0.38259152
396,198250.1359098285,0.12892443,0.23715657,0.08355781,0.16340494,0.3869562
397,190050.654754247,0.12748207,0.23546709,0.082129985,0.16230382,0.39261702
398,190973.08002956212,0.1283336,0.23612441,0.08421777,0.16366284,0.38766137
399,188239.33554666542,0.12902911,0.23643288,0.08527151,0.16476102,0.38450545
400,192785.12706695587,0.12975699,0.23719709,0.08472578,0.1645706,0.3837495
401,194306.4228258192,0.13093449,0.23720787,0.08662043,0.16591652,0.37932068
402,193417.81864802845,0.13118467,0.23711155,0.08714413,0.16639555,0.3781641
403,199390.1541426027,0.13161863,0.23751146,0.08670308,0.16616838,0.37799844
404,196900.94114428194,0.13176128,0.23755988,0.08725896,0.16637917,0.37704077
405,204474.75040179162,0.1304981,0.23734485,0.086244,0.16571249,0.38020054
406,205181.44425882943,0.13078147,0.23744804,0.08663729,0.16581082,0.37932244
407,208506.89319801106,0.13122171,0.23784937,0.08650936,0.16590448,0.37851512
408,208520.03511853534,0.13184878,0.23749413,0.08752084,0.16661635,0.37651998
409,209421.55628913356,0.13180242,0.23774697,0.08687984,0.16634838,0.3772224
410,202693.74567561725,0.13142383,0.23740613,0.08685417,0.16622816,0.37808773
411,207057.0738048037,0.13042726,0.23766826,0.08498317,0.16483791,0.38208348
412,203938.77941879525,0.13200496,0.23777644,0.08714507,0.16637853,0.376695
413,201811.63852592206,0.13205567,0.23741752,0.08710885,0.16657928,0.37683862
414,199272.5953866569,0.13195693,0.23753205,0.08693758,0.1663771,0.37719637
415,200304.1738236842,0.13149899,0.2373976,0.08643262,0.16593345,0.37873733
416,205358.04142777712,0.1310397,0.23728755,0.086021505,0.16568276,0.37996855
417,201451.00428930143,0.13100979,0.23708205,0.08657848,0.16603374,0.37929595
418,203522.71370731402,0.12965609,0.23726574,0.08491727,0.16471599,0.38344494
419,208792.24581689303,0.1318307,0.23770018,0.087127775,0.16626054,0.37708083
420,198833.08891962995,0.13180503,0.23823193,0.086795196,0.16590953,0.37725836
421,202046.79534391253,0.12928554,0.23810694,0.08372654,0.16365376,0.3852272
422,207298.7424736643,0.1303626,0.2368903,0.08629231,0.16581416,0.3806406
423,210693.07295306594,0.13097522,0.23748903,0.08667966,0.16594128,0.37891477
424,212722.3287169568,0.13137127,0.2373997,0.08727088,0.16623092,0.37772727
425,213348.3511384506,0.1314186,0.2373871,0.08722237,0.16641648,0.3775555
426,211039.68363023453,0.13136789,0.23719217,0.087128386,0.16644847,0.37786305
427,212478.44202523844,0.13146445,0.2369532,0.08703299,0.16648448,0.37806487
428,212326.7771674466,0.13130632,0.23740335,0.0864705,0.16611215,0.37870774
429,221134.62228893265,0.13075854,0.23739828,0.086085126,0.16569306,0.380065
430,219465.17329485976,0.13087925,0.23779812,0.086449556,0.16567685,0.37919623
431,223899.1913622361,0.1242212,0.23298842,0.07944035,0.16051604,0.40283397
432,225167.00585554418,0.13123654,0.23749027,0.08662571,0.16592692,0.37872067
433,225726.0655252801,0.13105969,0.2375662,0.08641343,0.16573568,0.37922496
434,224651.3294081416,0.13188113,0.23740196,0.08735452,0.16662477,0.37673765
435,225746.85120126416,0.13128689,0.23740168,0.086474836,0.1659515,0.37888512
436,226768.63323626367,0.1314895,0.2374123,0.08686969,0.16617972,0.37804872
437,223664.7751037361,0.13129199,0.2374345,0.08687581,0.16609392,0.3783037
438,220216.96804556192,0.13045746,0.23737466,0.08580552,0.16537262,0.38098976
439,216443.94200351395,0.13199386,0.23802207,0.0869936,0.16634099,0.37664947
440,221164.36891829222,0.13185832,0.23773211,0.08689255,0.16625124,0.37726578
441,214762.02560652234,0.13138077,0.23772433,0.08660787,0.16592284,0.37836426
442,217673.63916138592,0.1303589,0.23748149,0.08509901,0.16493051,0.38213012
443,217636.1393627597,0.13167696,0.23738496,0.08720542,0.16658102,0.37715167
444,217094.23777256988,0.13139524,0.23739523,0.086996615,0.16638748,0.37782544
445,210512.8280064092,0.13219827,0.23785423,0.08724803,0.16652134,0.37617812
446,211554.5790060768,0.13223715,0.2388029,0.08687726,0.16609183,0.37599087
447,212073.70438373907,0.131828,0.2378774,0.08705331,0.16633455,0.37690678
448,212006.4371138679,0.13089478,0.23710042,0.08621124,0.16580775,0.3799859
449,211865.50005925787,0.13199827,0.23721461,0.08735805,0.16677721,0.37665185
450,212707.03024915932,0.13154833,0.2371725,0.08678299,0.16634604,0.37815014
451,212354.15843392987,0.13119571,0.23693177,0.086670585,0.16622804,0.3789738
452,212986.86371103587,0.13190024,0.23705885,0.08753337,0.1668862,0.37662143
453,208950.82639700352,0.13151358,0.23723675,0.086905256,0.1663731,0.37797132
454,226808.26141499964,0.13085581,0.23761445,0.08571408,0.1653118,0.38050386
455,230783.30260353512,0.13303745,0.2403266,0.08761703,0.16643992,0.37257898
456,229096.82887126107,0.13219874,0.23916882,0.08715043,0.16601725,0.37546468
457,229675.8811057933,0.13099283,0.23801418,0.08618936,0.1656624,0.3791412
458,229710.74821327615,0.13066053,0.2373768,0.08664796,0.16601364,0.37930104
459,222078.1003127551,0.12842435,0.23640053,0.08451614,0.16448928,0.38616973
460,225025.68109797162,0.12736234,0.23660347,0.08186927,0.16240714,0.39175773
461,221786.31486604695,0.12880394,0.23581994,0.084441304,0.16410163,0.38683325
462,226281.51212865737,0.13105476,0.23743565,0.08634271,0.16584432,0.3793226
463,242386.77502535784,0.13196604,0.23761109,0.08724494,0.16655897,0.37661895
464,247567.56864970233,0.13005945,0.23856407,0.08554779,0.16456126,0.3812674
465,254073.75636869966,0.13117671,0.23811008,0.08667433,0.1657059,0.378333
466,261625.73297873588,0.132145,0.24013574,0.08660745,0.16541444,0.37569734
467,256864.57561761848,0.13164833,0.2402297,0.08585759,0.16495872,0.3773057
468,258926.44011459485,0.13110657,0.23898832,0.08590685,0.16515103,0.3788473
469,252722.982491301,0.13090153,0.23839374,0.08577921,0.16517232,0.37975317
470,251156.14979212987,0.13002457,0.23861332,0.08478104,0.16445014,0.38213092
471,257172.3950847139,0.12929063,0.23754437,0.084656954,0.16395798,0.38455003
472,260747.61964330557,0.13117374,0.23862238,0.08609,0.16536635,0.37874752
473,258692.9398440303,0.13191922,0.23764406,0.08748839,0.1665617,0.37638667
474,255239.20532751203,0.13154818,0.23751135,0.086783946,0.16617739,0.37797913
475,258842.16624784883,0.12877737,0.23624894,0.08494951,0.16452587,0.38549834
476,257325.86819514635,0.13080274,0.23794942,0.0864645,0.16572472,0.37905866
477,260599.30250801807,0.12933008,0.2373072,0.08479182,0.16471128,0.3838596
478,257899.00631571005,0.13108858,0.23729391,0.08646646,0.16598639,0.37916464
479,262491.5590460336,0.13146284,0.23738296,0.08665138,0.16623543,0.37826735
480,268199.7598488206,0.13236998,0.23708838,0.08785912,0.1671115,0.3755711
481,267864.7841531777,0.13116376,0.23753375,0.086759895,0.16600387,0.37853876
482,272252.60321027314,0.13146542,0.23728101,0.086940415,0.16641556,0.37789765
483,276614.3762563135,0.13039868,0.23680495,0.08629444,0.16578066,0.38072124
484,284499.2160778475,0.13121836,0.2377566,0.0863399,0.16571328,0.37897196
485,285334.4158220622,0.1315633,0.23744918,0.08710858,0.16628864,0.37759027
486,289374.10170220956,0.13090794,0.23792808,0.08622476,0.16553609,0.37940314
487,299287.4496502125,0.13028437,0.23754582,0.08657741,0.16584115,0.37975118
488,296941.72792691656,0.1299424,0.23723958,0.08699247,0.1660855,0.37973997
489,300853.28932770336,0.1307885,0.23790327,0.08614262,0.165664,0.37950164
490,311437.03897005366,0.13161507,0.237955,0.08689942,0.16612692,0.37740353
491,315715.51756206225,0.13064231,0.23785044,0.086825356,0.16581592,0.378866
492,298508.0436650339,0.13045952,0.23843153,0.08608532,0.16523078,0.37979293
493,298613.52581853175,0.12930869,0.23877788,0.083394185,0.16313352,0.38538566
494,296257.254455845,0.13012704,0.2382115,0.08514181,0.16473961,0.38177997
495,299318.3449610855,0.12595741,0.23695533,0.08095273,0.16168417,0.39445034
496,310016.43076822086,0.13139422,0.237414,0.08695723,0.16631712,0.3779174
497,307254.5913259511,0.13352591,0.23744781,0.089007765,0.1678168,0.3722017
498,298670.3039968491,0.13256057,0.237725,0.087530114,0.16687419,0.37531006
499,292775.4237186131,0.13124076,0.23773873,0.086069606,0.16565639,0.3792945
500,287673.237512909,0.1319569,0.23734315,0.087108254,0.16653448,0.37705728
